Variable i,Variable j,Time lag of i,Link type i --- j,Link value
distantOps_1,closeTeams_6,4,-->,-0.019955
distantOps_1,closeTeams_6,5,-->,-0.027204
distantOps_1,closeTeams_7,1,-->,0.045228
distantOps_1,closeTeams_7,2,-->,0.017615
distantOps_1,closeTeams_7,3,-->,-0.023564
distantOps_1,closeTeams_7,5,-->,-0.024222
distantOps_1,closeTeams_8,1,-->,0.052153
distantOps_1,closeTeams_8,2,-->,0.024491
distantOps_1,closeTeams_8,3,-->,-0.039143
distantOps_1,closeTeams_8,5,-->,-0.023134
distantOps_1,closeTeams_9,3,-->,-0.024372
distantOps_1,distantTeams_1,1,-->,-0.13006
distantOps_1,distantTeams_1,2,-->,-0.029777
distantOps_1,distantTeams_1,3,-->,0.031283
distantOps_1,distantTeams_1,4,-->,0.038508
distantOps_1,distantTeams_1,5,-->,0.035172
distantOps_1,distantTeams_2,1,-->,-0.078965
distantOps_1,distantTeams_2,3,-->,0.032974
distantOps_1,distantTeams_2,4,-->,-0.016186
distantOps_1,distantTeams_2,5,-->,-0.019368
distantOps_1,distantTeams_3,1,-->,-0.025472
distantOps_1,distantTeams_3,3,-->,0.019746
distantOps_1,distantTeams_3,4,-->,-0.021376
distantOps_1,distantTeams_5,5,-->,0.013222
distantOps_1,distantTeams_6,1,-->,-0.043488
distantOps_1,distantTeams_6,2,-->,-0.015636
distantOps_1,distantTeams_6,3,-->,0.016375
distantOps_1,distantTeams_6,4,-->,0.027891
distantOps_1,distantTeams_7,1,-->,-0.036594
distantOps_1,distantTeams_7,2,-->,-0.013357
distantOps_1,distantTeams_7,3,-->,0.017312
distantOps_1,distantTeams_8,1,-->,-0.057039
distantOps_1,distantTeams_8,2,-->,-0.018962
distantOps_1,distantTeams_8,3,-->,0.024354
distantOps_1,distantTeams_9,1,-->,-0.066386
distantOps_1,distantTeams_9,3,-->,0.023136
distantOps_1,distantTeams_10,1,-->,-0.028265
distantOps_1,distantTeams_10,2,-->,-0.016394
distantOps_1,closeOps_1,1,-->,0.098622
distantOps_1,closeOps_1,4,-->,0.018097
distantOps_1,closeOps_1,5,-->,-0.027585
distantOps_1,closeOps_2,1,-->,0.043135
distantOps_1,closeOps_2,2,-->,0.014904
distantOps_1,closeOps_2,4,-->,0.022301
distantOps_1,closeOps_3,2,-->,0.015161
distantOps_1,closeOps_4,1,-->,-0.015359
distantOps_1,closeOps_4,5,-->,0.017274
distantOps_1,closeOps_5,1,-->,-0.017112
distantOps_1,closeOps_5,2,-->,0.019814
distantOps_1,closeOps_6,1,-->,-0.013916
distantOps_1,closeOps_6,2,-->,0.026357
distantOps_1,closeOps_7,2,-->,0.027425
distantOps_1,closeOps_7,3,-->,-0.021869
distantOps_1,closeOps_7,4,-->,-0.01713
distantOps_1,closeOps_10,1,-->,-0.013187
distantOps_1,closeOps_10,2,-->,-0.015818
distantOps_1,closeOps_10,3,-->,-0.013337
distantOps_1,closeOps_10,4,-->,0.024887
distantOps_1,closeOps_11,2,-->,0.021259
distantOps_1,closeOps_11,3,-->,0.01482
distantOps_1,closeOps_11,4,-->,0.030954
distantOps_1,closeOps_11,5,-->,0.028408
distantOps_1,distantOps_1,1,-->,0.34283
distantOps_1,distantOps_1,2,-->,0.12581
distantOps_1,distantOps_1,3,-->,0.042195
distantOps_1,distantOps_1,4,-->,0.053345
distantOps_1,distantOps_1,5,-->,0.06275
distantOps_1,distantOps_2,0,o-o,0.48737
distantOps_1,distantOps_2,1,-->,0.099638
distantOps_1,distantOps_2,2,-->,0.016202
distantOps_1,distantOps_2,3,-->,-0.016018
distantOps_1,distantOps_2,4,-->,-0.048101
distantOps_1,distantOps_3,0,o-o,0.13799
distantOps_1,distantOps_3,4,-->,-0.032227
distantOps_1,distantOps_4,1,-->,-0.03965
distantOps_1,distantOps_5,0,o-o,-0.10814
distantOps_1,distantOps_5,1,-->,-0.055718
distantOps_1,distantOps_5,2,-->,0.02171
distantOps_1,distantOps_5,3,-->,0.014341
distantOps_1,distantOps_6,0,o-o,-0.07175
distantOps_1,distantOps_6,1,-->,-0.031456
distantOps_1,distantOps_7,0,o-o,-0.025042
distantOps_1,distantOps_7,1,-->,0.026994
distantOps_1,distantOps_7,3,-->,0.021306
distantOps_1,distantOps_8,0,o-o,0.017659
distantOps_1,distantOps_8,1,-->,0.052261
distantOps_1,distantOps_8,2,-->,-0.024149
distantOps_1,distantOps_8,5,-->,-0.022731
distantOps_1,distantOps_9,1,-->,0.032532
distantOps_1,distantOps_9,2,-->,-0.013094
distantOps_1,distantOps_9,3,-->,0.019803
distantOps_1,distantOps_10,0,o-o,-0.022966
distantOps_1,distantOps_10,1,-->,0.013855
distantOps_1,distantOps_10,2,-->,-0.01824
distantOps_1,distantOps_10,3,-->,0.016513
distantOps_1,distantOps_11,0,o-o,-0.065526
distantOps_1,distantOps_11,2,-->,-0.027692
distantOps_1,distantOps_11,3,-->,-0.013469
distantOps_1,distantOps_11,5,-->,0.013674
distantOps_2,jerseyNumber,1,-->,-0.048072
distantOps_2,team,1,-->,-0.013925
distantOps_2,team,2,-->,0.016373
distantOps_2,team,3,-->,0.0167
distantOps_2,behaviour,4,-->,0.014466
distantOps_2,coordinate_x,4,-->,0.013535
distantOps_2,speed,3,-->,0.013189
distantOps_2,speed,4,-->,-0.012976
distantOps_2,closeTeams_3,3,-->,-0.026415
distantOps_2,closeTeams_4,3,-->,-0.016359
distantOps_2,closeTeams_4,4,-->,-0.014872
distantOps_2,closeTeams_5,4,-->,-0.015509
distantOps_2,closeTeams_5,5,-->,-0.016327
distantOps_2,closeTeams_6,4,-->,-0.017437
distantOps_2,closeTeams_6,5,-->,-0.026152
distantOps_2,closeTeams_7,5,-->,-0.024974
distantOps_2,closeTeams_8,3,-->,-0.023426
distantOps_2,closeTeams_8,4,-->,-0.017783
distantOps_2,closeTeams_8,5,-->,-0.022329
distantOps_2,closeTeams_9,1,-->,0.019668
distantOps_2,closeTeams_9,3,-->,0.014389
distantOps_2,closeTeams_9,4,-->,-0.021858
distantOps_2,closeTeams_10,2,-->,0.021638
distantOps_2,closeTeams_10,3,-->,0.02078
distantOps_2,closeTeams_10,4,-->,-0.0155
distantOps_2,closeTeams_10,5,-->,-0.023042
distantOps_2,distantTeams_1,2,-->,-0.036572
distantOps_2,distantTeams_1,4,-->,0.016854
distantOps_2,distantTeams_2,1,-->,-0.023884
distantOps_2,distantTeams_2,2,-->,-0.017526
distantOps_2,distantTeams_2,4,-->,0.069802
distantOps_2,distantTeams_2,5,-->,0.018535
distantOps_2,distantTeams_3,1,-->,-0.019564
distantOps_2,distantTeams_3,3,-->,0.012932
distantOps_2,distantTeams_4,2,-->,-0.015704
distantOps_2,distantTeams_4,3,-->,-0.014653
distantOps_2,distantTeams_5,2,-->,-0.022522
distantOps_2,distantTeams_5,5,-->,0.015475
distantOps_2,distantTeams_6,3,-->,0.014851
distantOps_2,distantTeams_6,4,-->,0.023541
distantOps_2,distantTeams_6,5,-->,0.013972
distantOps_2,distantTeams_10,3,-->,-0.013316
distantOps_2,closeOps_1,2,-->,-0.021711
distantOps_2,closeOps_1,4,-->,0.018812
distantOps_2,closeOps_2,4,-->,0.015997
distantOps_2,closeOps_4,1,-->,-0.023725
distantOps_2,closeOps_4,3,-->,-0.021168
distantOps_2,closeOps_5,1,-->,-0.02996
distantOps_2,closeOps_5,3,-->,-0.0175
distantOps_2,closeOps_5,5,-->,-0.022659
distantOps_2,closeOps_6,1,-->,-0.0235
distantOps_2,closeOps_6,5,-->,-0.016659
distantOps_2,closeOps_7,3,-->,-0.023223
distantOps_2,closeOps_7,4,-->,-0.017162
distantOps_2,closeOps_7,5,-->,-0.029156
distantOps_2,closeOps_8,1,-->,-0.025672
distantOps_2,closeOps_8,2,-->,-0.020071
distantOps_2,closeOps_9,1,-->,-0.025764
distantOps_2,closeOps_9,2,-->,-0.019818
distantOps_2,closeOps_9,5,-->,-0.01291
distantOps_2,closeOps_10,1,-->,-0.018427
distantOps_2,closeOps_10,2,-->,0.038985
distantOps_2,closeOps_10,3,-->,-0.02047
distantOps_2,closeOps_10,5,-->,-0.02223
distantOps_2,closeOps_11,1,-->,-0.019865
distantOps_2,closeOps_11,4,-->,-0.032831
distantOps_2,distantOps_1,1,-->,0.029804
distantOps_2,distantOps_1,5,-->,0.031596
distantOps_2,distantOps_2,1,-->,0.17577
distantOps_2,distantOps_2,2,-->,0.12374
distantOps_2,distantOps_2,3,-->,0.079763
distantOps_2,distantOps_2,4,-->,0.046716
distantOps_2,distantOps_2,5,-->,0.04181
distantOps_2,distantOps_3,0,o-o,0.26965
distantOps_2,distantOps_3,1,-->,0.016655
distantOps_2,distantOps_3,2,-->,0.036533
distantOps_2,distantOps_3,4,-->,-0.015509
distantOps_2,distantOps_4,0,o-o,0.032086
distantOps_2,distantOps_4,1,-->,0.021353
distantOps_2,distantOps_5,0,o-o,-0.09044
distantOps_2,distantOps_5,5,-->,0.01559
distantOps_2,distantOps_6,0,o-o,-0.097293
distantOps_2,distantOps_6,5,-->,0.02414
distantOps_2,distantOps_7,0,o-o,-0.079638
distantOps_2,distantOps_7,1,-->,0.034716
distantOps_2,distantOps_7,3,-->,0.023987
distantOps_2,distantOps_7,4,-->,0.017855
distantOps_2,distantOps_7,5,-->,0.021845
distantOps_2,distantOps_8,0,o-o,-0.057367
distantOps_2,distantOps_8,1,-->,0.033619
distantOps_2,distantOps_8,3,-->,0.020002
distantOps_2,distantOps_8,4,-->,0.012941
distantOps_2,distantOps_8,5,-->,0.013398
distantOps_2,distantOps_9,0,o-o,-0.054275
distantOps_2,distantOps_9,1,-->,0.039448
distantOps_2,distantOps_9,3,-->,0.017532
distantOps_2,distantOps_10,0,o-o,-0.065708
distantOps_2,distantOps_10,1,-->,0.02089
distantOps_2,distantOps_11,0,o-o,-0.080892
distantOps_2,distantOps_11,1,-->,0.022622
distantOps_3,jerseyNumber,1,-->,-0.016833
distantOps_3,jerseyNumber,4,-->,-0.013117
distantOps_3,team,1,-->,-0.016039
distantOps_3,team,4,-->,-0.018818
distantOps_3,speed,3,-->,0.014161
distantOps_3,closeTeams_1,1,-->,0.017134
distantOps_3,closeTeams_1,2,-->,0.02015
distantOps_3,closeTeams_2,2,-->,0.016515
distantOps_3,closeTeams_2,3,-->,0.017496
distantOps_3,closeTeams_3,2,-->,0.028049
distantOps_3,closeTeams_4,2,-->,0.016731
distantOps_3,closeTeams_5,2,-->,0.01468
distantOps_3,closeTeams_6,2,-->,0.020901
distantOps_3,closeTeams_6,3,-->,0.015541
distantOps_3,closeTeams_7,2,-->,0.015723
distantOps_3,closeTeams_7,3,-->,0.03193
distantOps_3,closeTeams_8,2,-->,0.013876
distantOps_3,closeTeams_8,3,-->,0.025843
distantOps_3,closeTeams_8,4,-->,0.015844
distantOps_3,closeTeams_9,2,-->,0.018067
distantOps_3,closeTeams_9,3,-->,0.01764
distantOps_3,closeTeams_10,1,-->,0.017527
distantOps_3,closeTeams_10,4,-->,0.01446
distantOps_3,distantTeams_1,5,-->,-0.025428
distantOps_3,distantTeams_2,2,-->,-0.014974
distantOps_3,distantTeams_3,1,-->,-0.036052
distantOps_3,distantTeams_3,2,-->,-0.018378
distantOps_3,distantTeams_3,4,-->,0.017702
distantOps_3,distantTeams_4,1,-->,-0.024415
distantOps_3,distantTeams_4,2,-->,-0.018466
distantOps_3,distantTeams_4,3,-->,-0.023178
distantOps_3,distantTeams_4,4,-->,-0.015351
distantOps_3,distantTeams_6,1,-->,0.012904
distantOps_3,distantTeams_7,2,-->,-0.014521
distantOps_3,distantTeams_8,2,-->,-0.029315
distantOps_3,distantTeams_9,2,-->,-0.018436
distantOps_3,distantTeams_9,3,-->,-0.022955
distantOps_3,distantTeams_10,1,-->,-0.015614
distantOps_3,closeOps_1,1,-->,0.034941
distantOps_3,closeOps_1,4,-->,0.021755
distantOps_3,closeOps_2,1,-->,0.033076
distantOps_3,closeOps_4,1,-->,-0.014079
distantOps_3,closeOps_4,2,-->,0.018653
distantOps_3,closeOps_4,3,-->,0.023134
distantOps_3,closeOps_4,4,-->,-0.014356
distantOps_3,closeOps_5,1,-->,-0.032776
distantOps_3,closeOps_5,2,-->,0.014756
distantOps_3,closeOps_5,3,-->,0.038514
distantOps_3,closeOps_6,1,-->,-0.020901
distantOps_3,closeOps_6,2,-->,0.029914
distantOps_3,closeOps_6,3,-->,0.03303
distantOps_3,closeOps_7,1,-->,-0.013954
distantOps_3,closeOps_7,2,-->,0.025062
distantOps_3,closeOps_7,3,-->,0.03981
distantOps_3,closeOps_8,1,-->,0.018416
distantOps_3,closeOps_8,2,-->,0.03544
distantOps_3,closeOps_8,3,-->,0.020084
distantOps_3,closeOps_9,1,-->,0.013474
distantOps_3,closeOps_9,2,-->,0.030025
distantOps_3,closeOps_9,3,-->,0.023115
distantOps_3,closeOps_9,4,-->,-0.017372
distantOps_3,closeOps_10,1,-->,-0.018689
distantOps_3,closeOps_10,4,-->,-0.020462
distantOps_3,closeOps_11,4,-->,0.016907
distantOps_3,distantOps_1,2,-->,0.013889
distantOps_3,distantOps_1,5,-->,0.018589
distantOps_3,distantOps_2,1,-->,0.033544
distantOps_3,distantOps_2,2,-->,0.027635
distantOps_3,distantOps_2,5,-->,0.022464
distantOps_3,distantOps_3,1,-->,0.14408
distantOps_3,distantOps_3,2,-->,0.099972
distantOps_3,distantOps_3,3,-->,0.085463
distantOps_3,distantOps_3,4,-->,0.076568
distantOps_3,distantOps_3,5,-->,0.043046
distantOps_3,distantOps_4,0,o-o,0.32736
distantOps_3,distantOps_4,3,-->,0.017298
distantOps_3,distantOps_4,4,-->,0.014547
distantOps_3,distantOps_5,0,o-o,-0.0159
distantOps_3,distantOps_5,1,-->,-0.01472
distantOps_3,distantOps_5,3,-->,-0.016494
distantOps_3,distantOps_6,0,o-o,-0.13298
distantOps_3,distantOps_6,2,-->,-0.02201
distantOps_3,distantOps_6,3,-->,-0.023875
distantOps_3,distantOps_6,4,-->,-0.016856
distantOps_3,distantOps_7,0,o-o,-0.16651
distantOps_3,distantOps_7,1,-->,0.031606
distantOps_3,distantOps_7,3,-->,-0.031593
distantOps_3,distantOps_8,0,o-o,-0.15537
distantOps_3,distantOps_8,1,-->,0.038897
distantOps_3,distantOps_8,3,-->,-0.027116
distantOps_3,distantOps_8,4,-->,0.017198
distantOps_3,distantOps_8,5,-->,0.015885
distantOps_3,distantOps_9,0,o-o,-0.13525
distantOps_3,distantOps_9,1,-->,0.037966
distantOps_3,distantOps_9,4,-->,0.015256
distantOps_3,distantOps_10,0,o-o,-0.13448
distantOps_3,distantOps_11,0,o-o,-0.13944
distantOps_3,distantOps_11,1,-->,0.017332
distantOps_3,distantOps_11,4,-->,-0.013374
distantOps_3,distantOps_11,5,-->,0.012956
distantOps_4,jerseyNumber,1,-->,-0.019011
distantOps_4,jerseyNumber,2,-->,-0.029281
distantOps_4,behaviour,4,-->,-0.013595
distantOps_4,coordinate_x,1,-->,0.013126
distantOps_4,coordinate_y,2,-->,-0.014923
distantOps_4,coordinate_y,3,-->,0.017648
distantOps_4,speed,1,-->,0.013484
distantOps_4,speed,5,-->,0.017512
distantOps_4,direction,1,-->,-0.017808
distantOps_4,direction,3,-->,-0.013962
distantOps_4,closeTeams_1,4,-->,0.015387
distantOps_4,closeTeams_1,5,-->,-0.019548
distantOps_4,closeTeams_2,4,-->,0.017127
distantOps_4,closeTeams_3,4,-->,0.013447
distantOps_4,closeTeams_4,1,-->,0.013876
distantOps_4,closeTeams_4,3,-->,0.024517
distantOps_4,closeTeams_4,4,-->,0.017491
distantOps_4,closeTeams_5,1,-->,0.031212
distantOps_4,closeTeams_5,3,-->,0.023368
distantOps_4,closeTeams_5,4,-->,0.023175
distantOps_4,closeTeams_6,1,-->,0.043312
distantOps_4,closeTeams_6,2,-->,0.015508
distantOps_4,closeTeams_6,4,-->,0.032655
distantOps_4,closeTeams_7,1,-->,0.043593
distantOps_4,closeTeams_7,3,-->,0.012928
distantOps_4,closeTeams_8,1,-->,0.037308
distantOps_4,closeTeams_8,3,-->,0.014199
distantOps_4,distantTeams_1,3,-->,-0.018873
distantOps_4,distantTeams_1,4,-->,0.014572
distantOps_4,distantTeams_3,1,-->,-0.022596
distantOps_4,distantTeams_3,4,-->,0.013591
distantOps_4,distantTeams_4,1,-->,-0.032764
distantOps_4,distantTeams_4,4,-->,0.022828
distantOps_4,distantTeams_5,1,-->,-0.040336
distantOps_4,distantTeams_5,4,-->,-0.021009
distantOps_4,distantTeams_6,1,-->,-0.020739
distantOps_4,distantTeams_6,3,-->,-0.013881
distantOps_4,distantTeams_6,4,-->,-0.023867
distantOps_4,distantTeams_7,1,-->,-0.032183
distantOps_4,distantTeams_7,3,-->,-0.025962
distantOps_4,distantTeams_7,4,-->,-0.014861
distantOps_4,distantTeams_8,4,-->,-0.020275
distantOps_4,distantTeams_9,4,-->,-0.027392
distantOps_4,distantTeams_10,4,-->,-0.02847
distantOps_4,distantTeams_10,5,-->,0.012929
distantOps_4,closeOps_1,4,-->,0.034556
distantOps_4,closeOps_2,1,-->,0.015636
distantOps_4,closeOps_2,4,-->,0.024315
distantOps_4,closeOps_3,4,-->,0.02154
distantOps_4,closeOps_4,3,-->,0.014482
distantOps_4,closeOps_4,4,-->,0.026399
distantOps_4,closeOps_4,5,-->,-0.018841
distantOps_4,closeOps_7,2,-->,0.015931
distantOps_4,closeOps_9,2,-->,-0.02664
distantOps_4,closeOps_9,4,-->,0.018464
distantOps_4,closeOps_10,2,-->,-0.018717
distantOps_4,closeOps_10,3,-->,0.019377
distantOps_4,closeOps_11,3,-->,0.013021
distantOps_4,closeOps_11,4,-->,0.015436
distantOps_4,distantOps_2,1,-->,-0.017584
distantOps_4,distantOps_3,2,-->,0.018846
distantOps_4,distantOps_4,1,-->,0.087855
distantOps_4,distantOps_4,2,-->,0.093689
distantOps_4,distantOps_4,3,-->,0.029571
distantOps_4,distantOps_4,4,-->,0.034827
distantOps_4,distantOps_4,5,-->,0.022042
distantOps_4,distantOps_5,0,o-o,0.36484
distantOps_4,distantOps_5,3,-->,0.021662
distantOps_4,distantOps_6,0,o-o,0.042052
distantOps_4,distantOps_6,1,-->,-0.018737
distantOps_4,distantOps_7,0,o-o,-0.1052
distantOps_4,distantOps_7,4,-->,-0.015511
distantOps_4,distantOps_8,0,o-o,-0.15678
distantOps_4,distantOps_8,2,-->,0.02196
distantOps_4,distantOps_8,4,-->,-0.026092
distantOps_4,distantOps_8,5,-->,0.024391
distantOps_4,distantOps_9,0,o-o,-0.15084
distantOps_4,distantOps_9,1,-->,0.012908
distantOps_4,distantOps_9,4,-->,-0.035798
distantOps_4,distantOps_10,0,o-o,-0.15956
distantOps_4,distantOps_10,2,-->,0.014143
distantOps_4,distantOps_10,4,-->,-0.042387
distantOps_4,distantOps_11,0,o-o,-0.19661
distantOps_4,distantOps_11,2,-->,0.016285
distantOps_4,distantOps_11,4,-->,-0.018499
distantOps_4,distantOps_11,5,-->,0.02293
distantOps_5,team,4,-->,-0.018921
distantOps_5,behaviour,4,-->,-0.01726
distantOps_5,speed,3,-->,-0.028411
distantOps_5,closeTeams_1,2,-->,0.030855
distantOps_5,closeTeams_1,5,-->,-0.015839
distantOps_5,closeTeams_2,3,-->,0.037572
distantOps_5,closeTeams_2,4,-->,0.017432
distantOps_5,closeTeams_3,2,-->,-0.014589
distantOps_5,closeTeams_3,3,-->,0.032548
distantOps_5,closeTeams_3,4,-->,0.02664
distantOps_5,closeTeams_3,5,-->,0.012893
distantOps_5,closeTeams_4,1,-->,0.016149
distantOps_5,closeTeams_4,3,-->,0.035127
distantOps_5,closeTeams_5,3,-->,0.023084
distantOps_5,closeTeams_5,4,-->,0.013461
distantOps_5,closeTeams_6,3,-->,0.020796
distantOps_5,closeTeams_6,4,-->,0.021732
distantOps_5,closeTeams_6,5,-->,0.013293
distantOps_5,closeTeams_7,3,-->,0.01958
distantOps_5,closeTeams_7,4,-->,0.031458
distantOps_5,closeTeams_8,2,-->,0.022759
distantOps_5,closeTeams_8,3,-->,0.019073
distantOps_5,closeTeams_9,2,-->,0.017227
distantOps_5,closeTeams_9,5,-->,0.022065
distantOps_5,distantTeams_1,2,-->,0.023687
distantOps_5,distantTeams_1,5,-->,0.03026
distantOps_5,distantTeams_2,5,-->,0.016733
distantOps_5,distantTeams_3,4,-->,0.018012
distantOps_5,distantTeams_3,5,-->,0.026448
distantOps_5,distantTeams_4,1,-->,-0.013093
distantOps_5,distantTeams_4,2,-->,-0.020832
distantOps_5,distantTeams_4,4,-->,-0.016146
distantOps_5,distantTeams_5,2,-->,-0.030256
distantOps_5,distantTeams_5,4,-->,-0.01929
distantOps_5,distantTeams_6,1,-->,-0.027399
distantOps_5,distantTeams_6,3,-->,-0.021911
distantOps_5,distantTeams_6,4,-->,-0.021933
distantOps_5,distantTeams_6,5,-->,-0.01941
distantOps_5,distantTeams_7,1,-->,-0.032049
distantOps_5,distantTeams_7,3,-->,-0.028786
distantOps_5,distantTeams_7,4,-->,-0.015154
distantOps_5,distantTeams_8,3,-->,-0.029999
distantOps_5,distantTeams_8,4,-->,-0.017952
distantOps_5,distantTeams_9,2,-->,0.01674
distantOps_5,distantTeams_9,3,-->,-0.029561
distantOps_5,distantTeams_9,4,-->,-0.025672
distantOps_5,distantTeams_10,2,-->,-0.016437
distantOps_5,distantTeams_10,3,-->,-0.030345
distantOps_5,distantTeams_10,4,-->,-0.024667
distantOps_5,closeOps_1,2,-->,-0.026343
distantOps_5,closeOps_2,1,-->,0.013565
distantOps_5,closeOps_2,2,-->,-0.026754
distantOps_5,closeOps_2,3,-->,0.022289
distantOps_5,closeOps_2,4,-->,0.021215
distantOps_5,closeOps_3,1,-->,0.031972
distantOps_5,closeOps_3,2,-->,-0.016581
distantOps_5,closeOps_3,3,-->,0.043279
distantOps_5,closeOps_3,4,-->,0.035217
distantOps_5,closeOps_4,2,-->,-0.014783
distantOps_5,closeOps_4,3,-->,0.02733
distantOps_5,closeOps_4,4,-->,0.018252
distantOps_5,closeOps_4,5,-->,-0.017369
distantOps_5,closeOps_5,1,-->,0.015628
distantOps_5,closeOps_5,3,-->,0.024724
distantOps_5,closeOps_6,1,-->,0.021829
distantOps_5,closeOps_6,2,-->,0.014987
distantOps_5,closeOps_6,5,-->,0.018942
distantOps_5,closeOps_7,1,-->,0.03012
distantOps_5,closeOps_7,2,-->,0.014344
distantOps_5,closeOps_7,3,-->,0.028141
distantOps_5,closeOps_7,5,-->,0.027373
distantOps_5,closeOps_8,4,-->,0.013895
distantOps_5,closeOps_8,5,-->,0.013856
distantOps_5,closeOps_9,1,-->,-0.016095
distantOps_5,closeOps_9,2,-->,0.025161
distantOps_5,closeOps_9,3,-->,-0.013222
distantOps_5,closeOps_9,4,-->,0.014316
distantOps_5,closeOps_10,4,-->,0.020732
distantOps_5,closeOps_11,4,-->,0.017477
distantOps_5,distantOps_1,2,-->,-0.038891
distantOps_5,distantOps_1,3,-->,0.021443
distantOps_5,distantOps_1,4,-->,0.015474
distantOps_5,distantOps_2,2,-->,-0.022592
distantOps_5,distantOps_2,3,-->,0.016018
distantOps_5,distantOps_3,3,-->,0.025829
distantOps_5,distantOps_3,4,-->,0.020013
distantOps_5,distantOps_4,1,-->,0.045284
distantOps_5,distantOps_4,2,-->,0.016282
distantOps_5,distantOps_4,3,-->,0.034412
distantOps_5,distantOps_5,1,-->,0.12909
distantOps_5,distantOps_5,2,-->,0.028055
distantOps_5,distantOps_5,3,-->,0.043075
distantOps_5,distantOps_5,4,-->,0.036522
distantOps_5,distantOps_5,5,-->,0.035483
distantOps_5,distantOps_6,0,o-o,0.47025
distantOps_5,distantOps_6,1,-->,0.059095
distantOps_5,distantOps_6,2,-->,0.013342
distantOps_5,distantOps_6,5,-->,-0.015775
distantOps_5,distantOps_7,0,o-o,0.16162
distantOps_5,distantOps_8,2,-->,0.016518
distantOps_5,distantOps_8,3,-->,-0.026251
distantOps_5,distantOps_8,4,-->,-0.015307
distantOps_5,distantOps_8,5,-->,0.021497
distantOps_5,distantOps_9,0,o-o,-0.027891
distantOps_5,distantOps_9,3,-->,-0.020686
distantOps_5,distantOps_9,4,-->,-0.02216
distantOps_5,distantOps_10,0,o-o,-0.04191
distantOps_5,distantOps_10,3,-->,-0.02094
distantOps_5,distantOps_10,4,-->,-0.025619
distantOps_5,distantOps_11,0,o-o,-0.096395
distantOps_5,distantOps_11,2,-->,0.032052
distantOps_6,jerseyNumber,1,-->,-0.01312
distantOps_6,jerseyNumber,5,-->,-0.026309
distantOps_6,team,2,-->,0.013445
distantOps_6,team,4,-->,-0.027644
distantOps_6,team,5,-->,-0.016235
distantOps_6,behaviour,4,-->,-0.012868
distantOps_6,coordinate_x,3,-->,0.016554
distantOps_6,speed,2,-->,-0.022569
distantOps_6,speed,3,-->,-0.015844
distantOps_6,speed,4,-->,-0.026357
distantOps_6,direction,2,-->,-0.014046
distantOps_6,closeTeams_1,2,-->,0.03183
distantOps_6,closeTeams_1,3,-->,0.034594
distantOps_6,closeTeams_1,4,-->,0.025999
distantOps_6,closeTeams_2,3,-->,0.026839
distantOps_6,closeTeams_2,4,-->,0.029975
distantOps_6,closeTeams_3,1,-->,-0.015241
distantOps_6,closeTeams_3,3,-->,0.030247
distantOps_6,closeTeams_3,4,-->,0.01425
distantOps_6,closeTeams_3,5,-->,0.019432
distantOps_6,closeTeams_4,1,-->,0.013567
distantOps_6,closeTeams_4,3,-->,0.025495
distantOps_6,closeTeams_5,1,-->,0.014267
distantOps_6,closeTeams_5,4,-->,0.013799
distantOps_6,closeTeams_6,3,-->,0.018002
distantOps_6,closeTeams_6,4,-->,0.021059
distantOps_6,closeTeams_6,5,-->,0.015861
distantOps_6,closeTeams_7,1,-->,0.016882
distantOps_6,closeTeams_7,2,-->,0.017263
distantOps_6,closeTeams_7,4,-->,0.024313
distantOps_6,closeTeams_8,1,-->,0.017595
distantOps_6,closeTeams_8,2,-->,0.027041
distantOps_6,distantTeams_1,2,-->,0.013818
distantOps_6,distantTeams_1,5,-->,0.025139
distantOps_6,distantTeams_2,5,-->,0.017152
distantOps_6,distantTeams_3,3,-->,0.018898
distantOps_6,distantTeams_3,4,-->,0.013203
distantOps_6,distantTeams_3,5,-->,0.03017
distantOps_6,distantTeams_4,2,-->,-0.019695
distantOps_6,distantTeams_4,4,-->,-0.020717
distantOps_6,distantTeams_4,5,-->,0.01992
distantOps_6,distantTeams_5,1,-->,-0.0189
distantOps_6,distantTeams_5,2,-->,-0.039519
distantOps_6,distantTeams_5,3,-->,-0.020153
distantOps_6,distantTeams_5,5,-->,0.018956
distantOps_6,distantTeams_6,2,-->,-0.013548
distantOps_6,distantTeams_6,3,-->,-0.019786
distantOps_6,distantTeams_7,1,-->,-0.01772
distantOps_6,distantTeams_7,3,-->,-0.023598
distantOps_6,distantTeams_7,4,-->,-0.015536
distantOps_6,distantTeams_8,3,-->,-0.022925
distantOps_6,distantTeams_8,4,-->,-0.017091
distantOps_6,distantTeams_8,5,-->,-0.01357
distantOps_6,distantTeams_9,2,-->,-0.018232
distantOps_6,distantTeams_9,3,-->,-0.029152
distantOps_6,distantTeams_9,4,-->,-0.036792
distantOps_6,distantTeams_9,5,-->,-0.013112
distantOps_6,distantTeams_10,2,-->,-0.015162
distantOps_6,distantTeams_10,3,-->,-0.039285
distantOps_6,distantTeams_10,4,-->,-0.033154
distantOps_6,closeOps_1,2,-->,-0.018559
distantOps_6,closeOps_1,4,-->,0.019635
distantOps_6,closeOps_2,2,-->,-0.018858
distantOps_6,closeOps_2,3,-->,0.015468
distantOps_6,closeOps_3,1,-->,0.023057
distantOps_6,closeOps_3,3,-->,0.028519
distantOps_6,closeOps_3,4,-->,0.014204
distantOps_6,closeOps_4,2,-->,-0.013764
