Variable i,Variable j,Time lag of i,Link type i --- j,Link value
distantTeams_5,closeTeams_6,3,-->,0.023473
distantTeams_5,closeTeams_9,5,-->,0.025037
distantTeams_5,distantTeams_2,3,-->,-0.021282
distantTeams_5,distantTeams_4,1,-->,0.033083
distantTeams_5,distantTeams_4,3,-->,-0.026061
distantTeams_5,distantTeams_4,5,-->,-0.024197
distantTeams_5,distantTeams_5,1,-->,0.11173
distantTeams_5,distantTeams_5,2,-->,0.048835
distantTeams_5,distantTeams_5,3,-->,0.028532
distantTeams_5,distantTeams_5,4,-->,0.028067
distantTeams_5,distantTeams_6,0,o-o,0.45096
distantTeams_5,distantTeams_7,0,o-o,0.14654
distantTeams_5,distantTeams_7,1,-->,-0.021944
distantTeams_5,distantTeams_7,4,-->,-0.038885
distantTeams_5,distantTeams_9,0,o-o,-0.037238
distantTeams_5,distantTeams_10,0,o-o,-0.050721
distantTeams_5,closeOps_1,0,o-o,-0.061623
distantTeams_5,closeOps_1,3,-->,0.034502
distantTeams_5,closeOps_3,0,o-o,0.035274
distantTeams_5,closeOps_4,0,o-o,0.043148
distantTeams_5,closeOps_5,0,o-o,0.035875
distantTeams_5,closeOps_7,0,o-o,-0.031381
distantTeams_5,closeOps_7,4,-->,0.024555
distantTeams_5,closeOps_8,0,o-o,-0.087964
distantTeams_5,closeOps_8,4,-->,0.038719
distantTeams_5,closeOps_9,0,o-o,-0.19708
distantTeams_5,closeOps_9,4,-->,0.035035
distantTeams_5,closeOps_10,0,o-o,-0.30629
distantTeams_5,closeOps_10,4,-->,0.032506
distantTeams_5,closeOps_11,0,o-o,-0.37555
distantTeams_5,distantOps_1,0,o-o,0.032323
distantTeams_5,distantOps_2,3,-->,-0.026382
distantTeams_5,distantOps_3,0,o-o,-0.069165
distantTeams_5,distantOps_4,0,o-o,-0.09028
distantTeams_5,distantOps_5,0,o-o,-0.069641
distantTeams_5,distantOps_7,0,o-o,0.12958
distantTeams_5,distantOps_8,0,o-o,0.26582
distantTeams_5,distantOps_9,0,o-o,0.38433
distantTeams_5,distantOps_9,3,-->,-0.022302
distantTeams_5,distantOps_9,5,-->,-0.024765
distantTeams_5,distantOps_10,0,o-o,0.44154
distantTeams_5,distantOps_10,3,-->,-0.026728
distantTeams_5,distantOps_10,5,-->,-0.05527
distantTeams_5,distantOps_11,0,o-o,0.4384
distantTeams_5,distantOps_11,3,-->,-0.036063
distantTeams_5,distantOps_11,4,-->,-0.026185
distantTeams_5,distantOps_11,5,-->,-0.047266
distantTeams_6,jerseyNumber,2,-->,0.022277
distantTeams_6,jerseyNumber,3,-->,0.023715
distantTeams_6,jerseyNumber,4,-->,0.097167
distantTeams_6,team,3,-->,-0.020866
distantTeams_6,team,5,-->,0.042987
distantTeams_6,closeTeams_2,1,-->,0.033624
distantTeams_6,closeTeams_2,2,-->,0.023059
distantTeams_6,closeTeams_3,1,-->,0.027472
distantTeams_6,closeTeams_3,2,-->,0.040054
distantTeams_6,closeTeams_4,1,-->,0.023083
distantTeams_6,closeTeams_4,5,-->,0.022018
distantTeams_6,closeTeams_5,3,-->,0.02719
distantTeams_6,closeTeams_5,5,-->,0.020963
distantTeams_6,closeTeams_6,1,-->,-0.022002
distantTeams_6,closeTeams_6,3,-->,0.021891
distantTeams_6,distantTeams_3,5,-->,0.020812
distantTeams_6,distantTeams_5,1,-->,0.051291
distantTeams_6,distantTeams_6,1,-->,0.14007
distantTeams_6,distantTeams_6,2,-->,0.049484
distantTeams_6,distantTeams_6,3,-->,0.020835
distantTeams_6,distantTeams_6,4,-->,0.031789
distantTeams_6,distantTeams_7,0,o-o,0.54522
distantTeams_6,distantTeams_7,1,-->,0.023746
distantTeams_6,distantTeams_8,0,o-o,0.2996
distantTeams_6,distantTeams_9,0,o-o,0.15779
distantTeams_6,distantTeams_9,2,-->,-0.024286
distantTeams_6,distantTeams_9,5,-->,-0.022938
distantTeams_6,distantTeams_10,0,o-o,0.045179
distantTeams_6,distantTeams_10,1,-->,0.040739
distantTeams_6,closeOps_1,0,o-o,0.10787
distantTeams_6,closeOps_2,0,o-o,0.053143
distantTeams_6,closeOps_2,1,-->,0.027146
distantTeams_6,closeOps_2,5,-->,0.021557
distantTeams_6,closeOps_3,1,-->,0.022549
distantTeams_6,closeOps_3,4,-->,0.022489
distantTeams_6,closeOps_4,0,o-o,-0.040462
distantTeams_6,closeOps_4,1,-->,0.023001
distantTeams_6,closeOps_4,2,-->,0.022336
distantTeams_6,closeOps_4,3,-->,0.030368
distantTeams_6,closeOps_5,0,o-o,-0.10151
distantTeams_6,closeOps_5,2,-->,0.031908
distantTeams_6,closeOps_5,3,-->,0.021168
distantTeams_6,closeOps_5,5,-->,0.035672
distantTeams_6,closeOps_6,0,o-o,-0.1779
distantTeams_6,closeOps_6,5,-->,0.021514
distantTeams_6,closeOps_7,0,o-o,-0.27657
distantTeams_6,closeOps_8,0,o-o,-0.38149
distantTeams_6,closeOps_9,0,o-o,-0.48976
distantTeams_6,closeOps_10,0,o-o,-0.52917
distantTeams_6,closeOps_10,2,-->,0.023638
distantTeams_6,closeOps_10,3,-->,0.023938
distantTeams_6,closeOps_11,0,o-o,-0.53921
distantTeams_6,closeOps_11,3,-->,0.022607
distantTeams_6,distantOps_1,0,o-o,-0.073129
distantTeams_6,distantOps_2,0,o-o,-0.04357
distantTeams_6,distantOps_3,0,o-o,-0.09862
distantTeams_6,distantOps_4,0,o-o,-0.11179
distantTeams_6,distantOps_5,0,o-o,-0.12517
distantTeams_6,distantOps_6,0,o-o,-0.12038
distantTeams_6,distantOps_7,0,o-o,-0.040615
distantTeams_6,distantOps_8,0,o-o,0.049573
distantTeams_6,distantOps_9,0,o-o,0.19931
distantTeams_6,distantOps_10,0,o-o,0.33723
distantTeams_6,distantOps_10,5,-->,-0.025666
distantTeams_6,distantOps_11,0,o-o,0.44726
distantTeams_6,distantOps_11,3,-->,-0.025769
distantTeams_7,jerseyNumber,1,-->,0.025932
distantTeams_7,jerseyNumber,2,-->,0.048503
distantTeams_7,jerseyNumber,3,-->,0.026093
distantTeams_7,jerseyNumber,4,-->,0.12567
distantTeams_7,jerseyNumber,5,-->,-0.049856
distantTeams_7,closeTeams_1,3,-->,0.059137
distantTeams_7,closeTeams_1,4,-->,0.030559
distantTeams_7,closeTeams_2,5,-->,0.027813
distantTeams_7,closeTeams_4,3,-->,-0.036004
distantTeams_7,closeTeams_4,5,-->,0.026158
distantTeams_7,closeTeams_5,3,-->,-0.024163
distantTeams_7,closeTeams_6,4,-->,-0.026895
distantTeams_7,closeTeams_7,4,-->,-0.023422
distantTeams_7,distantTeams_1,1,-->,0.023704
distantTeams_7,distantTeams_1,2,-->,-0.020722
distantTeams_7,distantTeams_1,4,-->,0.040817
distantTeams_7,distantTeams_3,5,-->,0.032181
distantTeams_7,distantTeams_4,1,-->,0.02541
distantTeams_7,distantTeams_6,1,-->,0.039959
distantTeams_7,distantTeams_7,1,-->,0.09583
distantTeams_7,distantTeams_7,2,-->,0.050223
distantTeams_7,distantTeams_7,3,-->,0.055309
distantTeams_7,distantTeams_8,0,o-o,0.66465
distantTeams_7,distantTeams_8,3,-->,0.041721
distantTeams_7,distantTeams_8,4,-->,0.023754
distantTeams_7,distantTeams_9,0,o-o,0.42797
distantTeams_7,distantTeams_10,0,o-o,0.27076
distantTeams_7,closeOps_1,0,o-o,0.20072
distantTeams_7,closeOps_1,3,-->,0.030709
distantTeams_7,closeOps_1,4,-->,0.035825
distantTeams_7,closeOps_1,5,-->,0.028985
distantTeams_7,closeOps_2,0,o-o,0.018297
distantTeams_7,closeOps_2,5,-->,0.025862
distantTeams_7,closeOps_3,0,o-o,-0.10723
distantTeams_7,closeOps_4,0,o-o,-0.21867
distantTeams_7,closeOps_4,5,-->,0.030772
distantTeams_7,closeOps_5,0,o-o,-0.33321
distantTeams_7,closeOps_5,1,-->,0.026048
distantTeams_7,closeOps_5,3,-->,-0.028153
distantTeams_7,closeOps_6,0,o-o,-0.44678
distantTeams_7,closeOps_7,0,o-o,-0.57973
distantTeams_7,closeOps_8,0,o-o,-0.64368
distantTeams_7,closeOps_8,4,-->,-0.025241
distantTeams_7,closeOps_8,5,-->,-0.024175
distantTeams_7,closeOps_9,0,o-o,-0.64343
distantTeams_7,closeOps_9,4,-->,-0.022164
distantTeams_7,closeOps_10,0,o-o,-0.60639
distantTeams_7,closeOps_10,4,-->,-0.021435
distantTeams_7,closeOps_11,0,o-o,-0.53929
distantTeams_7,closeOps_11,4,-->,-0.023479
distantTeams_7,distantOps_1,0,o-o,-0.14543
distantTeams_7,distantOps_1,4,-->,-0.033353
distantTeams_7,distantOps_2,0,o-o,-0.080583
distantTeams_7,distantOps_3,0,o-o,-0.12258
distantTeams_7,distantOps_4,0,o-o,-0.11564
distantTeams_7,distantOps_5,0,o-o,-0.14845
distantTeams_7,distantOps_6,0,o-o,-0.15815
distantTeams_7,distantOps_7,0,o-o,-0.11529
distantTeams_7,distantOps_8,0,o-o,-0.074756
distantTeams_7,distantOps_10,0,o-o,0.12885
distantTeams_7,distantOps_11,0,o-o,0.28407
distantTeams_7,distantOps_11,4,-->,0.023381
distantTeams_8,jerseyNumber,1,-->,0.028492
distantTeams_8,jerseyNumber,2,-->,0.075123
distantTeams_8,jerseyNumber,3,-->,0.04173
distantTeams_8,jerseyNumber,5,-->,-0.04615
distantTeams_8,speed,1,-->,-0.029056
distantTeams_8,closeTeams_1,1,-->,0.039945
distantTeams_8,closeTeams_1,2,-->,0.067321
distantTeams_8,closeTeams_4,2,-->,0.027788
distantTeams_8,closeTeams_4,5,-->,0.028261
distantTeams_8,closeTeams_5,5,-->,0.025683
distantTeams_8,distantTeams_1,2,-->,-0.027594
distantTeams_8,distantTeams_7,5,-->,-0.025658
distantTeams_8,distantTeams_8,1,-->,0.086462
distantTeams_8,distantTeams_8,2,-->,0.024706
distantTeams_8,distantTeams_8,3,-->,0.026683
distantTeams_8,distantTeams_9,0,o-o,0.65752
distantTeams_8,distantTeams_9,1,-->,0.045436
distantTeams_8,distantTeams_10,0,o-o,0.39339
distantTeams_8,distantTeams_10,1,-->,0.040588
distantTeams_8,closeOps_1,0,o-o,0.23772
distantTeams_8,closeOps_1,1,-->,0.023313
distantTeams_8,closeOps_1,2,-->,0.03409
distantTeams_8,closeOps_1,3,-->,0.024752
distantTeams_8,closeOps_1,5,-->,0.024615
distantTeams_8,closeOps_3,0,o-o,-0.19572
distantTeams_8,closeOps_4,0,o-o,-0.37813
distantTeams_8,closeOps_4,2,-->,-0.020743
distantTeams_8,closeOps_5,0,o-o,-0.51287
distantTeams_8,closeOps_6,0,o-o,-0.63197
distantTeams_8,closeOps_7,0,o-o,-0.69255
distantTeams_8,closeOps_8,0,o-o,-0.66426
distantTeams_8,closeOps_8,5,-->,0.028319
distantTeams_8,closeOps_9,0,o-o,-0.59918
distantTeams_8,closeOps_10,0,o-o,-0.50914
distantTeams_8,closeOps_10,5,-->,0.027282
distantTeams_8,closeOps_11,0,o-o,-0.41681
distantTeams_8,closeOps_11,5,-->,0.024392
distantTeams_8,distantOps_1,0,o-o,-0.13105
distantTeams_8,distantOps_1,4,-->,-0.040902
distantTeams_8,distantOps_2,0,o-o,-0.084783
distantTeams_8,distantOps_3,0,o-o,-0.11812
distantTeams_8,distantOps_4,0,o-o,-0.11261
distantTeams_8,distantOps_5,0,o-o,-0.14171
distantTeams_8,distantOps_6,0,o-o,-0.16552
distantTeams_8,distantOps_7,0,o-o,-0.13521
distantTeams_8,distantOps_7,1,-->,-0.02299
distantTeams_8,distantOps_8,0,o-o,-0.11371
distantTeams_8,distantOps_9,0,o-o,-0.058036
distantTeams_8,distantOps_11,0,o-o,0.12835
distantTeams_9,jerseyNumber,1,-->,0.033089
distantTeams_9,jerseyNumber,2,-->,0.078282
distantTeams_9,jerseyNumber,3,-->,0.072019
distantTeams_9,jerseyNumber,4,-->,0.03967
distantTeams_9,jerseyNumber,5,-->,-0.029783
distantTeams_9,coordinate_y,2,-->,-0.027107
distantTeams_9,speed,1,-->,-0.041151
distantTeams_9,closeTeams_1,5,-->,0.037545
distantTeams_9,closeTeams_2,5,-->,0.040531
distantTeams_9,closeTeams_3,1,-->,0.026316
distantTeams_9,closeTeams_3,2,-->,0.025452
distantTeams_9,closeTeams_3,3,-->,0.021968
distantTeams_9,closeTeams_3,5,-->,0.02061
distantTeams_9,closeTeams_4,1,-->,0.025586
distantTeams_9,closeTeams_5,5,-->,0.031832
distantTeams_9,closeTeams_6,2,-->,0.021556
distantTeams_9,closeTeams_9,1,-->,0.028249
distantTeams_9,distantTeams_1,2,-->,-0.026767
distantTeams_9,distantTeams_3,3,-->,0.022641
distantTeams_9,distantTeams_6,2,-->,-0.023041
distantTeams_9,distantTeams_7,5,-->,-0.02851
distantTeams_9,distantTeams_9,1,-->,0.055424
distantTeams_9,distantTeams_9,3,-->,0.025891
distantTeams_9,distantTeams_10,0,o-o,0.59599
distantTeams_9,closeOps_1,0,o-o,0.2259
distantTeams_9,closeOps_1,5,-->,0.029567
distantTeams_9,closeOps_2,0,o-o,-0.083125
distantTeams_9,closeOps_2,5,-->,0.038493
distantTeams_9,closeOps_3,0,o-o,-0.42728
distantTeams_9,closeOps_3,1,-->,0.028353
distantTeams_9,closeOps_3,2,-->,0.048901
distantTeams_9,closeOps_4,0,o-o,-0.58631
distantTeams_9,closeOps_4,1,-->,0.041423
distantTeams_9,closeOps_4,2,-->,0.032432
distantTeams_9,closeOps_4,4,-->,0.023541
distantTeams_9,closeOps_5,0,o-o,-0.67628
distantTeams_9,closeOps_5,1,-->,0.028377
distantTeams_9,closeOps_5,2,-->,0.033704
distantTeams_9,closeOps_6,0,o-o,-0.68028
distantTeams_9,closeOps_6,2,-->,0.029295
distantTeams_9,closeOps_6,5,-->,0.028293
distantTeams_9,closeOps_7,0,o-o,-0.62351
distantTeams_9,closeOps_7,1,-->,0.026468
distantTeams_9,closeOps_7,2,-->,0.02904
distantTeams_9,closeOps_8,0,o-o,-0.53415
distantTeams_9,closeOps_8,1,-->,0.024801
distantTeams_9,closeOps_8,2,-->,0.038215
distantTeams_9,closeOps_9,0,o-o,-0.44055
distantTeams_9,closeOps_9,2,-->,0.024425
distantTeams_9,closeOps_10,0,o-o,-0.35785
distantTeams_9,closeOps_11,0,o-o,-0.28896
distantTeams_9,distantOps_1,0,o-o,-0.1043
distantTeams_9,distantOps_1,4,-->,-0.03408
distantTeams_9,distantOps_1,5,-->,-0.030113
distantTeams_9,distantOps_2,0,o-o,-0.07866
distantTeams_9,distantOps_2,3,-->,-0.024565
distantTeams_9,distantOps_3,0,o-o,-0.09881
distantTeams_9,distantOps_4,0,o-o,-0.10353
distantTeams_9,distantOps_5,0,o-o,-0.12791
distantTeams_9,distantOps_6,0,o-o,-0.15229
distantTeams_9,distantOps_7,0,o-o,-0.13019
distantTeams_9,distantOps_8,0,o-o,-0.12008
distantTeams_9,distantOps_9,0,o-o,-0.08248
distantTeams_9,distantOps_10,0,o-o,-0.038347
distantTeams_9,distantOps_11,0,o-o,0.038473
distantTeams_10,jerseyNumber,2,-->,0.058606
distantTeams_10,jerseyNumber,3,-->,0.025757
distantTeams_10,jerseyNumber,4,-->,0.039241
distantTeams_10,jerseyNumber,5,-->,0.052845
distantTeams_10,speed,2,-->,-0.028448
distantTeams_10,speed,5,-->,-0.023393
distantTeams_10,closeTeams_1,1,-->,0.0226
distantTeams_10,closeTeams_1,3,-->,0.045419
distantTeams_10,closeTeams_2,1,-->,0.025155
distantTeams_10,closeTeams_3,4,-->,0.028898
distantTeams_10,closeTeams_4,4,-->,0.024368
distantTeams_10,closeTeams_8,3,-->,-0.023432
distantTeams_10,closeTeams_8,4,-->,-0.028934
distantTeams_10,closeTeams_9,5,-->,-0.026896
distantTeams_10,distantTeams_1,2,-->,0.021999
distantTeams_10,distantTeams_1,3,-->,-0.039447
distantTeams_10,distantTeams_3,2,-->,0.034742
distantTeams_10,distantTeams_3,5,-->,0.027733
distantTeams_10,distantTeams_4,1,-->,0.034793
distantTeams_10,distantTeams_4,2,-->,0.052174
distantTeams_10,distantTeams_5,1,-->,0.042132
distantTeams_10,distantTeams_5,5,-->,0.022842
distantTeams_10,distantTeams_6,1,-->,0.024549
distantTeams_10,distantTeams_7,4,-->,-0.022958
distantTeams_10,distantTeams_8,5,-->,-0.022459
distantTeams_10,distantTeams_9,1,-->,0.043683
distantTeams_10,distantTeams_9,2,-->,0.045632
distantTeams_10,distantTeams_9,3,-->,0.022784
distantTeams_10,distantTeams_10,1,-->,0.10346
distantTeams_10,distantTeams_10,2,-->,0.078684
distantTeams_10,distantTeams_10,3,-->,0.06605
distantTeams_10,closeOps_1,0,o-o,0.19544
distantTeams_10,closeOps_1,3,-->,0.041957
distantTeams_10,closeOps_1,4,-->,0.022202
distantTeams_10,closeOps_1,5,-->,0.02663
distantTeams_10,closeOps_2,0,o-o,-0.3224
distantTeams_10,closeOps_2,3,-->,0.023725
distantTeams_10,closeOps_3,0,o-o,-0.61072
distantTeams_10,closeOps_3,5,-->,0.024246
distantTeams_10,closeOps_4,0,o-o,-0.61505
distantTeams_10,closeOps_4,1,-->,0.022508
distantTeams_10,closeOps_4,4,-->,0.026435
distantTeams_10,closeOps_4,5,-->,0.021057
distantTeams_10,closeOps_5,0,o-o,-0.56293
distantTeams_10,closeOps_5,1,-->,0.024465
distantTeams_10,closeOps_5,4,-->,0.028374
distantTeams_10,closeOps_6,0,o-o,-0.48544
distantTeams_10,closeOps_6,1,-->,0.029409
distantTeams_10,closeOps_6,4,-->,0.040138
distantTeams_10,closeOps_7,0,o-o,-0.4104
distantTeams_10,closeOps_7,4,-->,0.025042
distantTeams_10,closeOps_8,0,o-o,-0.33709
distantTeams_10,closeOps_8,1,-->,0.021164
distantTeams_10,closeOps_8,4,-->,0.028659
distantTeams_10,closeOps_9,0,o-o,-0.27039
distantTeams_10,closeOps_9,4,-->,0.026668
distantTeams_10,closeOps_10,0,o-o,-0.21826
distantTeams_10,closeOps_11,0,o-o,-0.17218
distantTeams_10,distantOps_1,0,o-o,-0.107
distantTeams_10,distantOps_1,5,-->,-0.020686
distantTeams_10,distantOps_2,0,o-o,-0.083599
distantTeams_10,distantOps_3,0,o-o,-0.10371
distantTeams_10,distantOps_4,0,o-o,-0.09418
distantTeams_10,distantOps_5,0,o-o,-0.11666
distantTeams_10,distantOps_6,0,o-o,-0.13702
distantTeams_10,distantOps_6,5,-->,0.02346
distantTeams_10,distantOps_7,0,o-o,-0.12883
distantTeams_10,distantOps_8,0,o-o,-0.12267
distantTeams_10,distantOps_8,1,-->,0.022308
distantTeams_10,distantOps_8,5,-->,0.027136
distantTeams_10,distantOps_9,0,o-o,-0.095711
distantTeams_10,distantOps_10,0,o-o,-0.063024
distantTeams_10,distantOps_10,3,-->,0.021372
distantTeams_10,distantOps_11,2,-->,0.020736
closeOps_1,jerseyNumber,3,-->,0.042208
closeOps_1,jerseyNumber,4,-->,0.063582
closeOps_1,jerseyNumber,5,-->,0.028757
closeOps_1,team,2,-->,-0.047517
closeOps_1,speed,1,-->,-0.049892
closeOps_1,speed,5,-->,0.036272
closeOps_1,direction,2,-->,0.02296
closeOps_1,closeTeams_2,1,-->,-0.02989
closeOps_1,closeTeams_2,2,-->,-0.023027
closeOps_1,closeTeams_3,1,-->,-0.030266
closeOps_1,closeTeams_3,2,-->,-0.034281
closeOps_1,closeTeams_4,3,-->,-0.023826
closeOps_1,closeTeams_5,5,-->,0.038373
closeOps_1,closeTeams_6,3,-->,-0.023607
closeOps_1,closeTeams_7,4,-->,0.02114
closeOps_1,closeTeams_9,5,-->,0.035431
closeOps_1,distantTeams_1,3,-->,0.025792
closeOps_1,distantTeams_1,4,-->,0.043068
closeOps_1,distantTeams_1,5,-->,0.038768
closeOps_1,distantTeams_2,4,-->,0.02691
closeOps_1,distantTeams_2,5,-->,0.02516
closeOps_1,distantTeams_3,1,-->,0.028052
closeOps_1,distantTeams_3,2,-->,0.020807
closeOps_1,distantTeams_4,2,-->,0.026136
closeOps_1,distantTeams_5,4,-->,-0.020969
closeOps_1,distantTeams_6,1,-->,0.039098
closeOps_1,distantTeams_7,1,-->,0.021559
closeOps_1,distantTeams_7,5,-->,-0.028329
closeOps_1,distantTeams_8,5,-->,-0.036052
closeOps_1,distantTeams_9,1,-->,0.031139
closeOps_1,distantTeams_10,3,-->,-0.020982
closeOps_1,distantTeams_10,5,-->,-0.024811
closeOps_1,closeOps_1,1,-->,0.11949
closeOps_1,closeOps_1,2,-->,0.057686
closeOps_1,closeOps_1,3,-->,0.05425
closeOps_1,closeOps_2,0,o-o,0.17718
closeOps_1,closeOps_2,2,-->,-0.022873
closeOps_1,closeOps_2,3,-->,-0.025818
closeOps_1,closeOps_2,5,-->,-0.025248
closeOps_1,closeOps_3,0,o-o,-0.031551
closeOps_1,closeOps_3,2,-->,-0.032243
closeOps_1,closeOps_4,0,o-o,-0.10532
closeOps_1,closeOps_4,2,-->,-0.032845
closeOps_1,closeOps_4,3,-->,-0.023196
closeOps_1,closeOps_5,0,o-o,-0.19132
closeOps_1,closeOps_5,1,-->,-0.026207
closeOps_1,closeOps_6,0,o-o,-0.236
closeOps_1,closeOps_6,1,-->,-0.034443
closeOps_1,closeOps_6,2,-->,-0.024427
closeOps_1,closeOps_6,4,-->,0.027138
closeOps_1,closeOps_7,0,o-o,-0.25803
closeOps_1,closeOps_7,1,-->,-0.032397
closeOps_1,closeOps_7,2,-->,-0.021134
closeOps_1,closeOps_7,5,-->,0.027636
closeOps_1,closeOps_8,0,o-o,-0.26214
closeOps_1,closeOps_8,1,-->,-0.036583
closeOps_1,closeOps_8,5,-->,0.028707
closeOps_1,closeOps_9,0,o-o,-0.2401
closeOps_1,closeOps_9,1,-->,-0.02176
closeOps_1,closeOps_9,2,-->,-0.022563
closeOps_1,closeOps_10,0,o-o,-0.21317
closeOps_1,closeOps_10,5,-->,0.033827
closeOps_1,closeOps_11,0,o-o,-0.17853
closeOps_1,closeOps_11,3,-->,0.026206
closeOps_1,distantOps_1,0,o-o,-0.44395
closeOps_1,distantOps_1,1,-->,0.062324
closeOps_1,distantOps_1,2,-->,0.021401
closeOps_1,distantOps_1,5,-->,0.029861
closeOps_1,distantOps_2,0,o-o,-0.3386
closeOps_1,distantOps_2,1,-->,0.07447
closeOps_1,distantOps_3,0,o-o,-0.32101
closeOps_1,distantOps_3,2,-->,0.035449
closeOps_1,distantOps_3,5,-->,0.028721
closeOps_1,distantOps_4,0,o-o,-0.20755
closeOps_1,distantOps_4,1,-->,0.040943
closeOps_1,distantOps_4,3,-->,0.025523
closeOps_1,distantOps_5,0,o-o,-0.16929
closeOps_1,distantOps_5,1,-->,0.033082
closeOps_1,distantOps_5,5,-->,0.023786
closeOps_1,distantOps_6,0,o-o,-0.16591
closeOps_1,distantOps_6,1,-->,0.021753
closeOps_1,distantOps_6,2,-->,0.024877
closeOps_1,distantOps_7,0,o-o,-0.16685
closeOps_1,distantOps_7,4,-->,0.024052
closeOps_1,distantOps_8,0,o-o,-0.19577
closeOps_1,distantOps_8,1,-->,0.027095
closeOps_1,distantOps_8,3,-->,0.025112
closeOps_1,distantOps_9,0,o-o,-0.19873
closeOps_1,distantOps_10,0,o-o,-0.1611
closeOps_1,distantOps_11,0,o-o,-0.047762
closeOps_1,distantOps_11,2,-->,-0.029712
closeOps_1,distantOps_11,3,-->,-0.031158
closeOps_2,coordinate_x,1,-->,0.034726
closeOps_2,speed,4,-->,-0.032504
closeOps_2,closeTeams_1,2,-->,-0.039068
closeOps_2,closeTeams_3,3,-->,0.021235
closeOps_2,closeTeams_3,5,-->,-0.027522
closeOps_2,closeTeams_5,3,-->,0.0235
closeOps_2,closeTeams_7,3,-->,0.021131
closeOps_2,closeTeams_7,4,-->,0.022574
closeOps_2,closeTeams_8,3,-->,0.028989
closeOps_2,closeTeams_8,4,-->,0.021744
closeOps_2,distantTeams_4,1,-->,0.030485
closeOps_2,distantTeams_9,3,-->,-0.027088
closeOps_2,distantTeams_9,5,-->,0.034032
closeOps_2,distantTeams_10,5,-->,0.025619
closeOps_2,closeOps_1,2,-->,-0.051841
closeOps_2,closeOps_1,4,-->,-0.022346
closeOps_2,closeOps_2,1,-->,0.073162
closeOps_2,closeOps_2,2,-->,0.045827
closeOps_2,closeOps_2,3,-->,0.035709
closeOps_2,closeOps_2,4,-->,0.024935
closeOps_2,closeOps_2,5,-->,0.034885
closeOps_2,closeOps_3,0,o-o,0.418
closeOps_2,closeOps_3,1,-->,0.028947
closeOps_2,closeOps_4,0,o-o,0.24508
closeOps_2,closeOps_4,5,-->,-0.023286
closeOps_2,closeOps_5,0,o-o,0.1424
closeOps_2,closeOps_5,5,-->,-0.031022
closeOps_2,closeOps_6,0,o-o,0.058349
closeOps_2,closeOps_6,1,-->,0.024418
closeOps_2,closeOps_7,3,-->,0.02236
closeOps_2,closeOps_8,0,o-o,-0.043786
closeOps_2,closeOps_9,0,o-o,-0.085364
closeOps_2,closeOps_10,0,o-o,-0.10905
closeOps_2,closeOps_11,0,o-o,-0.11514
closeOps_2,closeOps_11,3,-->,0.024694
closeOps_2,distantOps_1,0,o-o,-0.1199
closeOps_2,distantOps_1,1,-->,0.021407
closeOps_2,distantOps_2,0,o-o,-0.14316
closeOps_2,distantOps_2,1,-->,0.029241
closeOps_2,distantOps_2,2,-->,0.022801
closeOps_2,distantOps_3,0,o-o,-0.13354
closeOps_2,distantOps_4,0,o-o,-0.11548
closeOps_2,distantOps_4,1,-->,0.026983
closeOps_2,distantOps_5,0,o-o,-0.10979
closeOps_2,distantOps_6,0,o-o,-0.10699
closeOps_2,distantOps_7,0,o-o,-0.12216
closeOps_2,distantOps_8,0,o-o,-0.13853
closeOps_2,distantOps_8,1,-->,0.030205
closeOps_2,distantOps_9,0,o-o,-0.10851
closeOps_2,distantOps_10,0,o-o,-0.025543
closeOps_2,distantOps_11,0,o-o,0.050033
closeOps_3,jerseyNumber,4,-->,-0.02479
closeOps_3,jerseyNumber,5,-->,0.021163
closeOps_3,speed,3,-->,-0.025767
closeOps_3,closeTeams_1,4,-->,-0.030364
closeOps_3,closeTeams_2,5,-->,-0.021465
closeOps_3,closeTeams_4,3,-->,0.023181
closeOps_3,closeTeams_4,5,-->,-0.022768
closeOps_3,closeTeams_9,3,-->,0.028187
closeOps_3,distantTeams_1,1,-->,-0.020886
closeOps_3,distantTeams_2,1,-->,-0.021676
closeOps_3,distantTeams_3,4,-->,-0.021064
closeOps_3,distantTeams_4,2,-->,0.027114
closeOps_3,distantTeams_4,5,-->,-0.026031
closeOps_3,distantTeams_5,1,-->,0.041862
closeOps_3,distantTeams_5,3,-->,0.020791
closeOps_3,distantTeams_6,1,-->,0.027412
closeOps_3,distantTeams_8,5,-->,0.020805
closeOps_3,distantTeams_9,3,-->,-0.023044
closeOps_3,distantTeams_10,5,-->,0.023859
closeOps_3,closeOps_2,1,-->,0.041541
closeOps_3,closeOps_3,1,-->,0.053451
closeOps_3,closeOps_3,2,-->,0.02604
closeOps_3,closeOps_3,3,-->,0.024827
closeOps_3,closeOps_4,0,o-o,0.64332
closeOps_3,closeOps_4,1,-->,0.026981
closeOps_3,closeOps_5,0,o-o,0.45609
closeOps_3,closeOps_5,4,-->,-0.021463
closeOps_3,closeOps_6,0,o-o,0.32338
closeOps_3,closeOps_6,5,-->,-0.026583
closeOps_3,closeOps_7,0,o-o,0.21707
closeOps_3,closeOps_7,5,-->,-0.021275
closeOps_3,closeOps_8,0,o-o,0.1369
closeOps_3,closeOps_8,4,-->,-0.024031
closeOps_3,closeOps_9,0,o-o,0.067629
closeOps_3,closeOps_11,0,o-o,-0.028407
closeOps_3,distantOps_1,3,-->,0.020618
closeOps_3,distantOps_2,0,o-o,-0.047858
