Variable i,Variable j,Time lag of i,Link type i --- j,Link value
closeOps_5,distantOps_3,2,-->,-0.026595
closeOps_5,distantOps_4,0,o-o,0.18101
closeOps_5,distantOps_5,0,o-o,-0.044129
closeOps_5,distantOps_6,0,o-o,-0.44048
closeOps_5,distantOps_6,1,-->,0.02796
closeOps_5,distantOps_6,3,-->,0.028844
closeOps_5,distantOps_7,0,o-o,-0.91464
closeOps_5,distantOps_7,1,-->,0.035798
closeOps_5,distantOps_7,5,-->,0.028778
closeOps_5,distantOps_8,0,o-o,-0.7044
closeOps_5,distantOps_9,0,o-o,-0.5073
closeOps_5,distantOps_10,0,o-o,-0.38097
closeOps_5,distantOps_11,0,o-o,-0.24792
closeOps_6,jerseyNumber,5,-->,0.02332
closeOps_6,team,2,-->,-0.022629
closeOps_6,closeTeams_2,1,-->,0.02149
closeOps_6,closeTeams_2,3,-->,-0.022855
closeOps_6,closeTeams_2,4,-->,-0.022088
closeOps_6,closeTeams_7,1,-->,-0.02948
closeOps_6,closeTeams_8,2,-->,-0.024057
closeOps_6,distantTeams_8,3,-->,0.021375
closeOps_6,distantTeams_9,2,-->,-0.022874
closeOps_6,distantTeams_10,1,-->,0.020781
closeOps_6,closeOps_3,3,-->,0.021269
closeOps_6,closeOps_5,1,-->,0.026303
closeOps_6,closeOps_5,2,-->,0.041407
closeOps_6,closeOps_5,5,-->,0.021183
closeOps_6,closeOps_6,1,-->,0.043262
closeOps_6,closeOps_6,3,-->,0.041592
closeOps_6,closeOps_6,4,-->,0.021653
closeOps_6,closeOps_7,0,o-o,0.64777
closeOps_6,closeOps_8,0,o-o,0.35942
closeOps_6,closeOps_9,0,o-o,0.16442
closeOps_6,closeOps_10,0,o-o,0.040737
closeOps_6,distantOps_1,0,o-o,0.066803
closeOps_6,distantOps_2,0,o-o,0.13725
closeOps_6,distantOps_3,0,o-o,0.21722
closeOps_6,distantOps_4,0,o-o,0.10541
closeOps_6,distantOps_5,0,o-o,-0.29335
closeOps_6,distantOps_6,0,o-o,-0.86223
closeOps_6,distantOps_6,1,-->,0.040563
closeOps_6,distantOps_6,2,-->,0.043486
closeOps_6,distantOps_7,0,o-o,-0.6651
closeOps_6,distantOps_8,0,o-o,-0.50866
closeOps_6,distantOps_9,0,o-o,-0.37162
closeOps_6,distantOps_10,0,o-o,-0.28562
closeOps_6,distantOps_11,0,o-o,-0.18963
closeOps_7,closeTeams_1,5,-->,0.025464
closeOps_7,closeTeams_2,5,-->,0.022658
closeOps_7,closeTeams_3,4,-->,-0.02462
closeOps_7,closeTeams_4,1,-->,-0.029875
closeOps_7,closeTeams_5,1,-->,-0.033438
closeOps_7,closeTeams_6,5,-->,0.023662
closeOps_7,closeTeams_7,1,-->,-0.023164
closeOps_7,closeTeams_8,2,-->,-0.030697
closeOps_7,closeTeams_9,2,-->,-0.023122
closeOps_7,closeTeams_9,5,-->,-0.02875
closeOps_7,distantTeams_1,1,-->,0.021768
closeOps_7,distantTeams_1,5,-->,-0.023785
closeOps_7,distantTeams_3,2,-->,0.021697
closeOps_7,distantTeams_7,1,-->,0.038932
closeOps_7,distantTeams_8,4,-->,0.021131
closeOps_7,distantTeams_9,1,-->,0.022215
closeOps_7,distantTeams_10,1,-->,0.025539
closeOps_7,closeOps_2,4,-->,-0.021196
closeOps_7,closeOps_3,4,-->,-0.029588
closeOps_7,closeOps_4,2,-->,0.024191
closeOps_7,closeOps_5,5,-->,0.027685
closeOps_7,closeOps_6,1,-->,0.041537
closeOps_7,closeOps_6,2,-->,0.038402
closeOps_7,closeOps_6,5,-->,0.036599
closeOps_7,closeOps_7,1,-->,0.072627
closeOps_7,closeOps_7,5,-->,0.047545
closeOps_7,closeOps_8,0,o-o,0.56051
closeOps_7,closeOps_8,1,-->,0.032119
closeOps_7,closeOps_9,0,o-o,0.26518
closeOps_7,closeOps_9,2,-->,-0.022589
closeOps_7,closeOps_10,0,o-o,0.096505
closeOps_7,closeOps_11,0,o-o,0.029926
closeOps_7,distantOps_1,0,o-o,0.073228
closeOps_7,distantOps_2,0,o-o,0.1537
closeOps_7,distantOps_3,0,o-o,0.1815
closeOps_7,distantOps_4,0,o-o,-0.098307
closeOps_7,distantOps_4,1,-->,0.034372
closeOps_7,distantOps_4,3,-->,0.030454
closeOps_7,distantOps_5,0,o-o,-0.7496
closeOps_7,distantOps_5,1,-->,0.046845
closeOps_7,distantOps_5,2,-->,0.047132
closeOps_7,distantOps_5,3,-->,0.031551
closeOps_7,distantOps_6,0,o-o,-0.59894
closeOps_7,distantOps_6,1,-->,0.021602
closeOps_7,distantOps_6,5,-->,-0.030095
closeOps_7,distantOps_7,0,o-o,-0.45437
closeOps_7,distantOps_7,5,-->,-0.026619
closeOps_7,distantOps_8,0,o-o,-0.34788
closeOps_7,distantOps_8,4,-->,0.034159
closeOps_7,distantOps_8,5,-->,-0.023693
closeOps_7,distantOps_9,0,o-o,-0.25732
closeOps_7,distantOps_9,4,-->,0.033842
closeOps_7,distantOps_9,5,-->,-0.021045
closeOps_7,distantOps_10,0,o-o,-0.20335
closeOps_7,distantOps_10,3,-->,0.020858
closeOps_7,distantOps_10,4,-->,0.035832
closeOps_7,distantOps_11,0,o-o,-0.13936
closeOps_7,distantOps_11,2,-->,-0.031173
closeOps_7,distantOps_11,5,-->,-0.02994
closeOps_8,jerseyNumber,4,-->,-0.022353
closeOps_8,closeTeams_5,1,-->,-0.026562
closeOps_8,closeTeams_5,2,-->,0.020903
closeOps_8,closeTeams_6,1,-->,-0.047939
closeOps_8,closeTeams_6,2,-->,0.030407
closeOps_8,closeTeams_7,1,-->,-0.06746
closeOps_8,closeTeams_8,1,-->,-0.07108
closeOps_8,closeTeams_10,2,-->,0.038258
closeOps_8,distantTeams_1,1,-->,0.021901
closeOps_8,distantTeams_1,4,-->,-0.029355
closeOps_8,distantTeams_2,1,-->,0.023193
closeOps_8,distantTeams_4,1,-->,0.029649
closeOps_8,distantTeams_4,2,-->,-0.022467
closeOps_8,distantTeams_4,5,-->,0.024568
closeOps_8,distantTeams_5,4,-->,0.022829
closeOps_8,distantTeams_6,1,-->,0.030989
closeOps_8,closeOps_1,5,-->,0.021715
closeOps_8,closeOps_2,1,-->,0.023274
closeOps_8,closeOps_4,4,-->,-0.041464
closeOps_8,closeOps_5,5,-->,-0.021454
closeOps_8,closeOps_6,2,-->,0.026822
closeOps_8,closeOps_7,2,-->,0.05798
closeOps_8,closeOps_8,1,-->,0.045144
closeOps_8,closeOps_8,2,-->,0.067676
closeOps_8,closeOps_8,3,-->,0.044138
closeOps_8,closeOps_8,5,-->,0.026223
closeOps_8,closeOps_9,0,o-o,0.49623
closeOps_8,closeOps_9,2,-->,0.053376
closeOps_8,closeOps_10,0,o-o,0.18656
closeOps_8,closeOps_11,0,o-o,0.075051
closeOps_8,distantOps_1,0,o-o,0.070958
closeOps_8,distantOps_1,3,-->,0.02118
closeOps_8,distantOps_2,0,o-o,0.14789
closeOps_8,distantOps_2,1,-->,-0.049743
closeOps_8,distantOps_3,0,o-o,0.038943
closeOps_8,distantOps_4,0,o-o,-0.59337
closeOps_8,distantOps_4,1,-->,0.047922
closeOps_8,distantOps_5,0,o-o,-0.45717
closeOps_8,distantOps_5,2,-->,-0.06282
closeOps_8,distantOps_6,0,o-o,-0.35778
closeOps_8,distantOps_6,2,-->,-0.033586
closeOps_8,distantOps_7,0,o-o,-0.27136
closeOps_8,distantOps_7,4,-->,0.028722
closeOps_8,distantOps_8,0,o-o,-0.20851
closeOps_8,distantOps_8,4,-->,0.042374
closeOps_8,distantOps_9,0,o-o,-0.15949
closeOps_8,distantOps_9,4,-->,0.025825
closeOps_8,distantOps_10,0,o-o,-0.12623
closeOps_8,distantOps_11,0,o-o,-0.089162
closeOps_9,closeTeams_2,1,-->,0.022431
closeOps_9,closeTeams_3,5,-->,0.024157
closeOps_9,closeTeams_5,1,-->,-0.041951
closeOps_9,closeTeams_6,1,-->,-0.031243
closeOps_9,closeTeams_7,1,-->,-0.083937
closeOps_9,closeTeams_8,1,-->,-0.085492
closeOps_9,closeTeams_8,3,-->,0.028452
closeOps_9,closeTeams_8,4,-->,0.033175
closeOps_9,closeTeams_10,2,-->,-0.023797
closeOps_9,closeTeams_10,4,-->,-0.026436
closeOps_9,distantTeams_1,4,-->,-0.040711
closeOps_9,distantTeams_2,4,-->,-0.041007
closeOps_9,distantTeams_3,4,-->,-0.024569
closeOps_9,distantTeams_4,1,-->,0.038247
closeOps_9,distantTeams_5,1,-->,0.032649
closeOps_9,distantTeams_6,1,-->,0.035842
closeOps_9,distantTeams_7,1,-->,0.021156
closeOps_9,closeOps_5,1,-->,-0.029152
closeOps_9,closeOps_7,3,-->,0.021059
closeOps_9,closeOps_8,2,-->,0.049785
closeOps_9,closeOps_8,4,-->,0.025776
closeOps_9,closeOps_9,1,-->,0.05349
closeOps_9,closeOps_9,2,-->,0.073727
closeOps_9,closeOps_9,3,-->,0.047853
closeOps_9,closeOps_9,4,-->,0.034194
closeOps_9,closeOps_9,5,-->,0.024204
closeOps_9,closeOps_10,0,o-o,0.38654
closeOps_9,closeOps_10,1,-->,0.041401
closeOps_9,closeOps_10,3,-->,0.047851
closeOps_9,closeOps_11,0,o-o,0.15223
closeOps_9,closeOps_11,3,-->,0.029769
closeOps_9,closeOps_11,4,-->,-0.02438
closeOps_9,distantOps_1,0,o-o,0.086785
closeOps_9,distantOps_1,1,-->,-0.039912
closeOps_9,distantOps_2,0,o-o,0.062973
closeOps_9,distantOps_3,0,o-o,-0.50192
closeOps_9,distantOps_3,1,-->,0.098932
closeOps_9,distantOps_3,2,-->,0.024077
closeOps_9,distantOps_4,0,o-o,-0.32369
closeOps_9,distantOps_4,1,-->,0.041539
closeOps_9,distantOps_5,0,o-o,-0.22884
closeOps_9,distantOps_5,1,-->,0.022349
closeOps_9,distantOps_6,0,o-o,-0.17885
closeOps_9,distantOps_7,0,o-o,-0.13917
closeOps_9,distantOps_8,0,o-o,-0.11107
closeOps_9,distantOps_9,0,o-o,-0.083043
closeOps_9,distantOps_10,0,o-o,-0.066051
closeOps_9,distantOps_11,0,o-o,-0.050684
closeOps_10,closeTeams_7,1,-->,-0.028896
closeOps_10,closeTeams_8,1,-->,-0.029299
closeOps_10,closeTeams_9,3,-->,-0.02169
closeOps_10,closeTeams_9,4,-->,0.028602
closeOps_10,closeTeams_9,5,-->,0.030658
closeOps_10,closeTeams_10,1,-->,0.025008
closeOps_10,closeTeams_10,2,-->,-0.035824
closeOps_10,distantTeams_1,5,-->,0.031696
closeOps_10,distantTeams_2,1,-->,-0.023645
closeOps_10,distantTeams_2,3,-->,0.020972
closeOps_10,closeOps_8,3,-->,0.021667
closeOps_10,closeOps_8,5,-->,0.021567
closeOps_10,closeOps_9,1,-->,0.024966
closeOps_10,closeOps_9,2,-->,0.024248
closeOps_10,closeOps_9,5,-->,0.024419
closeOps_10,closeOps_10,1,-->,0.11421
closeOps_10,closeOps_10,2,-->,0.06916
closeOps_10,closeOps_10,3,-->,0.062441
closeOps_10,closeOps_10,4,-->,0.077203
closeOps_10,closeOps_10,5,-->,0.087662
closeOps_10,closeOps_11,0,o-o,0.39409
closeOps_10,closeOps_11,2,-->,0.022427
closeOps_10,closeOps_11,3,-->,0.050958
closeOps_10,closeOps_11,4,-->,0.046637
closeOps_10,distantOps_1,0,o-o,0.088568
closeOps_10,distantOps_1,1,-->,-0.047137
closeOps_10,distantOps_2,0,o-o,-0.31126
closeOps_10,distantOps_2,2,-->,0.053303
closeOps_10,distantOps_3,0,o-o,-0.22301
closeOps_10,distantOps_3,1,-->,-0.028391
closeOps_10,distantOps_3,2,-->,-0.023316
closeOps_10,distantOps_3,5,-->,-0.029011
closeOps_10,distantOps_4,0,o-o,-0.1369
closeOps_10,distantOps_5,0,o-o,-0.094066
closeOps_10,distantOps_6,0,o-o,-0.069535
closeOps_10,distantOps_7,0,o-o,-0.050881
closeOps_10,distantOps_8,0,o-o,-0.042398
closeOps_10,distantOps_9,0,o-o,-0.031529
closeOps_10,distantOps_10,0,o-o,-0.022244
closeOps_10,distantOps_11,0,o-o,-0.019783
closeOps_10,distantOps_11,2,-->,0.025149
closeOps_11,closeTeams_9,1,-->,0.027044
closeOps_11,closeTeams_9,4,-->,-0.059439
closeOps_11,closeTeams_9,5,-->,-0.049412
closeOps_11,closeTeams_10,1,-->,-0.042027
closeOps_11,closeTeams_10,2,-->,-0.072603
closeOps_11,closeTeams_10,4,-->,-0.054634
closeOps_11,distantTeams_1,1,-->,-0.045258
closeOps_11,distantTeams_2,1,-->,-0.038059
closeOps_11,distantTeams_2,2,-->,0.030108
closeOps_11,distantTeams_2,5,-->,0.049263
closeOps_11,distantTeams_3,5,-->,0.025859
closeOps_11,closeOps_1,1,-->,0.02118
closeOps_11,closeOps_8,4,-->,-0.024835
closeOps_11,closeOps_9,1,-->,0.033017
closeOps_11,closeOps_9,4,-->,-0.021956
closeOps_11,closeOps_9,5,-->,0.028349
closeOps_11,closeOps_10,1,-->,0.10071
closeOps_11,closeOps_10,2,-->,0.085665
closeOps_11,closeOps_10,4,-->,-0.034163
closeOps_11,closeOps_11,1,-->,0.14398
closeOps_11,closeOps_11,2,-->,0.17812
closeOps_11,closeOps_11,3,-->,0.07503
closeOps_11,distantOps_1,0,o-o,-0.17121
closeOps_11,distantOps_1,1,-->,0.11
closeOps_11,distantOps_2,0,o-o,-0.1132
closeOps_11,distantOps_2,2,-->,-0.030019
closeOps_11,distantOps_3,0,o-o,-0.086042
closeOps_11,distantOps_3,1,-->,-0.029281
closeOps_11,distantOps_4,0,o-o,-0.054451
closeOps_11,distantOps_4,4,-->,0.024187
closeOps_11,distantOps_5,0,o-o,-0.040072
closeOps_11,distantOps_6,0,o-o,-0.030242
closeOps_11,distantOps_7,0,o-o,-0.024527
closeOps_11,distantOps_8,0,o-o,-0.021635
closeOps_11,distantOps_9,0,o-o,-0.017302
distantOps_1,jerseyNumber,1,-->,-0.041232
distantOps_1,jerseyNumber,2,-->,0.02578
distantOps_1,jerseyNumber,4,-->,0.031511
distantOps_1,closeTeams_1,4,-->,0.02079
distantOps_1,closeTeams_3,1,-->,0.031509
distantOps_1,closeTeams_4,1,-->,0.032835
distantOps_1,closeTeams_4,2,-->,0.021983
distantOps_1,closeTeams_5,1,-->,0.045752
distantOps_1,closeTeams_6,1,-->,0.060609
distantOps_1,closeTeams_7,1,-->,0.04651
distantOps_1,closeTeams_7,5,-->,-0.034079
distantOps_1,closeTeams_8,1,-->,0.053975
distantOps_1,closeTeams_8,2,-->,0.025463
distantOps_1,closeTeams_8,3,-->,-0.033041
distantOps_1,closeTeams_8,5,-->,-0.033044
distantOps_1,closeTeams_9,3,-->,-0.025381
distantOps_1,closeTeams_10,2,-->,0.024283
distantOps_1,distantTeams_1,1,-->,-0.14104
distantOps_1,distantTeams_1,2,-->,-0.026293
distantOps_1,distantTeams_1,3,-->,0.036231
distantOps_1,distantTeams_1,4,-->,0.039116
distantOps_1,distantTeams_2,1,-->,-0.071436
distantOps_1,distantTeams_2,3,-->,0.029593
distantOps_1,distantTeams_2,4,-->,-0.020928
distantOps_1,distantTeams_3,1,-->,-0.02488
distantOps_1,distantTeams_3,3,-->,0.024161
distantOps_1,distantTeams_3,4,-->,-0.020926
distantOps_1,distantTeams_4,1,-->,0.024673
distantOps_1,distantTeams_4,4,-->,-0.02344
distantOps_1,distantTeams_6,1,-->,-0.040445
distantOps_1,distantTeams_7,1,-->,-0.040535
distantOps_1,distantTeams_8,1,-->,-0.063087
distantOps_1,distantTeams_9,1,-->,-0.028907
distantOps_1,closeOps_1,1,-->,0.085934
distantOps_1,closeOps_1,5,-->,-0.028793
distantOps_1,closeOps_2,1,-->,0.038298
distantOps_1,closeOps_2,4,-->,0.02371
distantOps_1,closeOps_4,1,-->,-0.02688
distantOps_1,closeOps_4,5,-->,0.026344
distantOps_1,closeOps_5,1,-->,-0.022619
distantOps_1,closeOps_6,2,-->,0.024571
distantOps_1,closeOps_7,2,-->,0.026745
distantOps_1,closeOps_7,3,-->,-0.026592
distantOps_1,closeOps_10,4,-->,0.038118
distantOps_1,closeOps_11,2,-->,0.024179
distantOps_1,closeOps_11,4,-->,0.025021
distantOps_1,closeOps_11,5,-->,0.028304
distantOps_1,distantOps_1,1,-->,0.3341
distantOps_1,distantOps_1,2,-->,0.12272
distantOps_1,distantOps_1,3,-->,0.057087
distantOps_1,distantOps_1,4,-->,0.06349
distantOps_1,distantOps_1,5,-->,0.061741
distantOps_1,distantOps_2,0,o-o,0.4871
distantOps_1,distantOps_2,1,-->,0.10053
distantOps_1,distantOps_2,4,-->,-0.039099
distantOps_1,distantOps_3,0,o-o,0.13206
distantOps_1,distantOps_3,4,-->,-0.032959
distantOps_1,distantOps_4,1,-->,-0.02818
distantOps_1,distantOps_5,0,o-o,-0.10726
distantOps_1,distantOps_5,1,-->,-0.05594
distantOps_1,distantOps_6,0,o-o,-0.068888
distantOps_1,distantOps_6,1,-->,-0.027005
distantOps_1,distantOps_7,0,o-o,-0.027848
distantOps_1,distantOps_8,1,-->,0.054637
distantOps_1,distantOps_8,2,-->,-0.03096
distantOps_1,distantOps_8,5,-->,-0.027177
distantOps_1,distantOps_9,1,-->,0.020828
distantOps_1,distantOps_10,0,o-o,-0.024896
distantOps_1,distantOps_10,2,-->,-0.034806
distantOps_1,distantOps_11,0,o-o,-0.064772
distantOps_1,distantOps_11,2,-->,-0.025828
distantOps_2,jerseyNumber,1,-->,-0.036453
distantOps_2,closeTeams_8,4,-->,-0.021367
distantOps_2,closeTeams_8,5,-->,-0.027659
distantOps_2,closeTeams_9,1,-->,0.021329
distantOps_2,closeTeams_9,4,-->,-0.022264
distantOps_2,closeTeams_10,2,-->,0.021294
distantOps_2,closeTeams_10,3,-->,0.021426
distantOps_2,closeTeams_10,5,-->,-0.025107
distantOps_2,distantTeams_1,2,-->,-0.040819
distantOps_2,distantTeams_2,1,-->,-0.028001
distantOps_2,distantTeams_2,2,-->,-0.02403
distantOps_2,distantTeams_2,4,-->,0.059212
distantOps_2,distantTeams_4,1,-->,0.024579
distantOps_2,distantTeams_5,2,-->,-0.023583
distantOps_2,closeOps_1,2,-->,-0.025811
distantOps_2,closeOps_2,2,-->,-0.025959
distantOps_2,closeOps_4,1,-->,-0.031566
distantOps_2,closeOps_5,1,-->,-0.030114
distantOps_2,closeOps_7,3,-->,-0.02284
distantOps_2,closeOps_7,5,-->,-0.021503
distantOps_2,closeOps_8,1,-->,-0.027916
distantOps_2,closeOps_9,1,-->,-0.025989
distantOps_2,closeOps_10,2,-->,0.045103
distantOps_2,closeOps_10,5,-->,-0.020968
distantOps_2,closeOps_11,1,-->,-0.021219
distantOps_2,closeOps_11,4,-->,-0.032228
distantOps_2,distantOps_1,1,-->,0.028217
distantOps_2,distantOps_1,5,-->,0.027613
distantOps_2,distantOps_2,1,-->,0.16321
distantOps_2,distantOps_2,2,-->,0.11617
distantOps_2,distantOps_2,3,-->,0.06479
distantOps_2,distantOps_2,4,-->,0.049939
distantOps_2,distantOps_2,5,-->,0.043284
distantOps_2,distantOps_3,0,o-o,0.26399
distantOps_2,distantOps_4,0,o-o,0.029288
distantOps_2,distantOps_4,1,-->,0.020764
distantOps_2,distantOps_5,0,o-o,-0.091291
distantOps_2,distantOps_6,0,o-o,-0.09934
distantOps_2,distantOps_7,0,o-o,-0.084028
distantOps_2,distantOps_7,1,-->,0.033469
distantOps_2,distantOps_8,0,o-o,-0.062615
distantOps_2,distantOps_8,1,-->,0.034789
distantOps_2,distantOps_9,0,o-o,-0.056888
distantOps_2,distantOps_9,1,-->,0.038306
distantOps_2,distantOps_10,0,o-o,-0.067744
distantOps_2,distantOps_11,0,o-o,-0.083977
distantOps_2,distantOps_11,1,-->,0.02545
distantOps_3,team,1,-->,-0.021478
distantOps_3,closeTeams_2,3,-->,0.020918
distantOps_3,closeTeams_3,2,-->,0.023316
distantOps_3,closeTeams_6,2,-->,0.02104
distantOps_3,closeTeams_7,2,-->,0.023292
distantOps_3,closeTeams_7,3,-->,0.031917
distantOps_3,closeTeams_8,2,-->,0.029655
distantOps_3,closeTeams_9,3,-->,0.023309
distantOps_3,closeTeams_10,1,-->,0.021493
distantOps_3,distantTeams_1,5,-->,-0.020855
distantOps_3,distantTeams_3,1,-->,-0.041628
distantOps_3,distantTeams_3,4,-->,0.023158
distantOps_3,distantTeams_4,3,-->,-0.024971
distantOps_3,distantTeams_8,2,-->,-0.024661
distantOps_3,distantTeams_9,3,-->,-0.02491
distantOps_3,closeOps_1,1,-->,0.028144
distantOps_3,closeOps_1,4,-->,0.02135
distantOps_3,closeOps_2,1,-->,0.021997
distantOps_3,closeOps_4,2,-->,0.021044
distantOps_3,closeOps_4,3,-->,0.027052
distantOps_3,closeOps_5,1,-->,-0.036104
distantOps_3,closeOps_5,2,-->,0.023678
distantOps_3,closeOps_5,3,-->,0.032608
distantOps_3,closeOps_6,1,-->,-0.021572
distantOps_3,closeOps_6,2,-->,0.026222
distantOps_3,closeOps_6,3,-->,0.025647
distantOps_3,closeOps_7,2,-->,0.031108
distantOps_3,closeOps_7,3,-->,0.028123
distantOps_3,closeOps_8,2,-->,0.037389
distantOps_3,closeOps_9,2,-->,0.042416
distantOps_3,distantOps_2,1,-->,0.034741
distantOps_3,distantOps_2,2,-->,0.022262
distantOps_3,distantOps_3,1,-->,0.14622
distantOps_3,distantOps_3,2,-->,0.07451
distantOps_3,distantOps_3,3,-->,0.07742
distantOps_3,distantOps_3,4,-->,0.064844
distantOps_3,distantOps_3,5,-->,0.034267
distantOps_3,distantOps_4,0,o-o,0.32296
distantOps_3,distantOps_5,0,o-o,-0.021751
distantOps_3,distantOps_6,0,o-o,-0.1363
distantOps_3,distantOps_6,2,-->,-0.029614
distantOps_3,distantOps_7,0,o-o,-0.17341
distantOps_3,distantOps_7,1,-->,0.020906
distantOps_3,distantOps_7,3,-->,-0.029241
distantOps_3,distantOps_8,0,o-o,-0.16268
distantOps_3,distantOps_8,1,-->,0.037587
distantOps_3,distantOps_8,2,-->,-0.02273
distantOps_3,distantOps_8,3,-->,-0.025638
distantOps_3,distantOps_9,0,o-o,-0.14145
distantOps_3,distantOps_9,1,-->,0.024396
distantOps_3,distantOps_10,0,o-o,-0.14003
distantOps_3,distantOps_11,0,o-o,-0.1362
distantOps_4,jerseyNumber,2,-->,-0.020871
distantOps_4,speed,4,-->,-0.024887
distantOps_4,closeTeams_5,1,-->,0.027968
distantOps_4,closeTeams_6,4,-->,0.026065
distantOps_4,closeTeams_7,1,-->,0.043004
distantOps_4,closeTeams_8,1,-->,0.040739
distantOps_4,distantTeams_1,4,-->,0.021214
distantOps_4,distantTeams_4,1,-->,-0.029029
distantOps_4,distantTeams_4,4,-->,0.025248
distantOps_4,distantTeams_5,1,-->,-0.02077
distantOps_4,distantTeams_7,3,-->,-0.02083
distantOps_4,distantTeams_10,4,-->,-0.021518
distantOps_4,closeOps_1,4,-->,0.030756
distantOps_4,closeOps_2,1,-->,0.02689
distantOps_4,closeOps_2,2,-->,-0.0211
distantOps_4,closeOps_2,4,-->,0.026235
distantOps_4,closeOps_9,4,-->,0.022094
distantOps_4,closeOps_10,2,-->,-0.028551
distantOps_4,closeOps_10,3,-->,0.021263
distantOps_4,distantOps_3,1,-->,0.037028
distantOps_4,distantOps_3,2,-->,0.028226
distantOps_4,distantOps_4,1,-->,0.085606
distantOps_4,distantOps_4,2,-->,0.069181
distantOps_4,distantOps_4,3,-->,0.026262
distantOps_4,distantOps_4,4,-->,0.031237
distantOps_4,distantOps_5,0,o-o,0.36366
distantOps_4,distantOps_6,0,o-o,0.040337
distantOps_4,distantOps_7,0,o-o,-0.10747
distantOps_4,distantOps_8,0,o-o,-0.16068
distantOps_4,distantOps_8,4,-->,-0.023628
distantOps_4,distantOps_8,5,-->,0.022107
distantOps_4,distantOps_9,0,o-o,-0.15549
distantOps_4,distantOps_9,2,-->,0.023845
distantOps_4,distantOps_9,4,-->,-0.021792
distantOps_4,distantOps_10,0,o-o,-0.16206
distantOps_4,distantOps_10,4,-->,-0.042747
distantOps_4,distantOps_11,0,o-o,-0.19456
distantOps_5,speed,3,-->,-0.021985
distantOps_5,closeTeams_1,2,-->,0.030683
distantOps_5,closeTeams_2,3,-->,0.029276
distantOps_5,closeTeams_3,3,-->,0.035275
distantOps_5,closeTeams_4,1,-->,-0.021507
distantOps_5,closeTeams_4,3,-->,0.021042
distantOps_5,closeTeams_5,1,-->,-0.02433
distantOps_5,closeTeams_5,3,-->,0.020827
distantOps_5,closeTeams_6,1,-->,-0.023313
distantOps_5,closeTeams_9,5,-->,0.021687
distantOps_5,distantTeams_1,4,-->,0.022851
distantOps_5,distantTeams_1,5,-->,0.023267
distantOps_5,distantTeams_4,1,-->,-0.026779
distantOps_5,distantTeams_5,2,-->,-0.026015
distantOps_5,distantTeams_7,3,-->,-0.02415
distantOps_5,distantTeams_8,1,-->,0.023731
distantOps_5,distantTeams_8,3,-->,-0.03121
distantOps_5,closeOps_2,2,-->,-0.021349
distantOps_5,closeOps_3,3,-->,0.024835
distantOps_5,closeOps_3,5,-->,-0.020777
distantOps_5,closeOps_4,3,-->,0.026097
distantOps_5,closeOps_5,1,-->,0.02859
distantOps_5,closeOps_5,3,-->,0.026817
distantOps_5,closeOps_6,2,-->,0.028825
distantOps_5,closeOps_7,1,-->,0.027584
distantOps_5,closeOps_7,3,-->,0.022182
distantOps_5,closeOps_9,1,-->,-0.021282
distantOps_5,closeOps_9,2,-->,0.025877
distantOps_5,closeOps_10,4,-->,0.021722
distantOps_5,distantOps_1,2,-->,-0.028929
distantOps_5,distantOps_3,1,-->,0.033106
distantOps_5,distantOps_3,3,-->,0.02404
distantOps_5,distantOps_4,1,-->,0.038129
distantOps_5,distantOps_4,3,-->,0.042065
distantOps_5,distantOps_5,1,-->,0.11748
distantOps_5,distantOps_5,2,-->,0.046397
distantOps_5,distantOps_5,3,-->,0.03786
distantOps_5,distantOps_5,4,-->,0.037792
distantOps_5,distantOps_5,5,-->,0.02999
distantOps_5,distantOps_6,0,o-o,0.47007
distantOps_5,distantOps_6,1,-->,0.050728
distantOps_5,distantOps_7,0,o-o,0.16139
distantOps_5,distantOps_9,0,o-o,-0.030007
distantOps_5,distantOps_10,0,o-o,-0.043762
distantOps_5,distantOps_10,2,-->,0.022424
distantOps_5,distantOps_11,0,o-o,-0.093691
distantOps_6,team,2,-->,0.029666
distantOps_6,team,4,-->,-0.032401
distantOps_6,closeTeams_1,2,-->,0.029677
distantOps_6,closeTeams_1,3,-->,0.02284
distantOps_6,closeTeams_1,4,-->,0.021536
distantOps_6,closeTeams_2,1,-->,-0.031239
distantOps_6,closeTeams_2,2,-->,0.025062
distantOps_6,closeTeams_2,3,-->,0.023862
distantOps_6,closeTeams_2,4,-->,0.026257
distantOps_6,closeTeams_3,3,-->,0.021491
distantOps_6,closeTeams_4,3,-->,0.025742
distantOps_6,closeTeams_5,3,-->,0.021035
distantOps_6,closeTeams_6,4,-->,0.022323
distantOps_6,closeTeams_7,1,-->,0.021739
distantOps_6,distantTeams_4,5,-->,0.022659
distantOps_6,distantTeams_6,3,-->,-0.021579
distantOps_6,distantTeams_8,1,-->,0.028946
distantOps_6,distantTeams_8,3,-->,-0.021686
distantOps_6,distantTeams_9,3,-->,-0.022952
distantOps_6,distantTeams_9,4,-->,-0.021626
distantOps_6,distantTeams_10,4,-->,-0.023082
distantOps_6,closeOps_3,3,-->,0.02547
distantOps_6,closeOps_5,2,-->,0.039533
distantOps_6,closeOps_5,3,-->,0.022335
distantOps_6,closeOps_5,5,-->,0.022372
distantOps_6,closeOps_6,1,-->,0.020764
distantOps_6,closeOps_6,3,-->,0.027487
distantOps_6,closeOps_6,5,-->,0.022405
