id,club_id,match_id,players_id,matchperiod,eventsec,eventname,action,modifier,x_begin,y_begin,x_end,y_end,is_success
26260,63,364,1581,1H,1132.460789,Duel,Ground attacking duel,won,82,97,93.0,98.0,t
26265,81,364,107,1H,1137.2035,Duel,Ground attacking duel,neutral,30,13,7.0,2.0,t
26274,81,364,1433,1H,1157.254427,Pass,High pass,,32,54,55.0,48.0,t
26279,81,364,1998,1H,1168.06942,Pass,Simple pass,,64,13,72.0,13.0,t
26286,81,364,1669,1H,1204.962629,Pass,Simple pass,,94,24,96.0,7.0,t
26296,81,364,1433,1H,1252.423016,Pass,Simple pass,,41,37,16.0,8.0,t
26301,81,364,107,1H,1263.866214,Duel,Ground attacking duel,won,64,85,68.0,74.0,t
26308,81,364,1669,1H,1283.012496,Pass,Simple pass,,66,5,73.0,22.0,t
26317,81,364,178,1H,1314.252131,Pass,Cross,high,88,6,91.0,58.0,t
26324,63,364,1617,1H,1341.724796,Others on the ball,Clearance,,15,46,16.0,24.0,t
26329,81,364,107,1H,1369.467438,Pass,Simple pass,,80,87,85.0,87.0,t
26335,81,364,1433,1H,1376.676886,Pass,Simple pass,,45,74,11.0,62.0,t
26341,81,364,1631,1H,1396.588519,Duel,Air duel,won,44,88,64.0,84.0,t
26346,81,364,1975,1H,1406.316356,Duel,Ground defending duel,neutral,43,32,43.0,40.0,t
26350,63,364,711,1H,1415.16195,Pass,High pass,,29,96,70.0,95.0,t
26355,81,364,1975,1H,1418.795385,Pass,Simple pass,,33,10,34.0,33.0,t
26360,63,364,1586,1H,1426.58713,Pass,Simple pass,,33,76,13.0,44.0,t
26366,63,364,1586,1H,1456.677103,Pass,Simple pass,,30,18,30.0,79.0,t
26370,81,364,1669,1H,1466.261518,Duel,Ground defending duel,neutral,30,11,32.0,21.0,t
26383,63,364,1617,1H,1515.611523,Pass,Simple pass,,74,32,67.0,31.0,t
26387,63,364,1368,1H,1523.2748,Pass,Simple pass,,78,93,71.0,86.0,t
26393,81,364,1630,1H,1531.2332150000002,Pass,Simple pass,,29,28,29.0,7.0,t
26398,81,364,1998,1H,1542.7097090000002,Free Kick,Throw in,,30,0,29.0,12.0,t
26404,81,364,1631,1H,1556.770759,Pass,Simple pass,,65,86,65.0,75.0,t
26408,81,364,22,1H,1566.22183,Duel,Ground attacking duel,won,90,68,78.0,75.0,t
26417,81,364,1433,1H,1587.543889,Pass,Simple pass,,45,51,61.0,50.0,t
26423,81,364,1975,1H,1603.3682629999998,Pass,Simple pass,,15,8,8.0,32.0,t
26429,63,364,36,1H,1624.2837840000002,Pass,Simple pass,,24,12,66.0,16.0,t
26433,63,364,1368,1H,1635.7724750000002,Pass,Head pass,,42,90,59.0,67.0,t
26441,81,364,683,1H,1657.5241500000002,Pass,Simple pass,,10,35,28.0,56.0,t
26446,81,364,22,1H,1668.9548370000002,Pass,Simple pass,,56,47,69.0,4.0,t
26450,81,364,1998,1H,1679.246992,Pass,Simple pass,,69,9,70.0,5.0,t
26455,81,364,1669,1H,1686.960403,Pass,Smart pass,,81,28,92.0,33.0,t
26461,81,364,1975,1H,1695.8340240000002,Duel,Ground defending duel,neutral,63,5,74.0,3.0,t
26469,63,364,36,1H,1710.580927,Free Kick,Throw in,,29,0,26.0,24.0,t
26476,81,364,1433,1H,1731.6755520000002,Pass,Simple pass,,41,61,55.0,17.0,t
26481,63,364,1470,1H,1741.947088,Pass,Simple pass,counter_attack,26,73,31.0,78.0,t
26485,63,364,1368,1H,1749.2141780000002,Duel,Ground attacking duel,won,63,93,92.0,74.0,t
26493,81,364,1998,1H,1769.803648,Pass,Simple pass,,60,28,57.0,68.0,t
26499,81,364,1433,1H,1791.919086,Pass,Simple pass,,46,54,54.0,21.0,t
26505,63,364,1292,1H,1804.627986,Pass,Simple pass,,26,54,34.0,63.0,t
26510,63,364,1581,1H,1812.096514,Pass,Simple pass,,40,26,63.0,17.0,t
26514,63,364,711,1H,1827.542882,Pass,Simple pass,,39,72,33.0,27.0,t
26520,81,364,683,1H,1844.934486,Pass,Hand pass,interception,12,51,31.0,11.0,t
26524,81,364,22,1H,1859.638047,Pass,Simple pass,,47,13,30.0,7.0,t
26528,81,364,1998,1H,1878.068463,Pass,Simple pass,,30,14,39.0,32.0,t
26532,81,364,1630,1H,1885.379563,Pass,Simple pass,,64,19,72.0,3.0,t
26537,63,364,1368,1H,1896.367592,Pass,Simple pass,,21,91,36.0,95.0,t
26542,81,364,1658,1H,1905.442408,Pass,Simple pass,,59,19,68.0,20.0,t
26546,81,364,1658,1H,1913.544221,Pass,Simple pass,,60,9,60.0,8.0,t
26551,81,364,22,1H,1922.588343,Duel,Ground attacking duel,neutral,75,48,77.0,55.0,t
26556,63,364,1617,1H,1926.039989,Duel,Ground attacking duel,won,20,30,24.0,27.0,t
26563,81,364,1630,1H,1959.729115,Pass,Simple pass,,54,10,43.0,21.0,t
26569,81,364,1433,1H,1974.966931,Pass,Simple pass,,33,73,62.0,92.0,t
26573,81,364,1433,1H,1987.873617,Pass,High pass,,52,49,61.0,8.0,t
26577,81,364,22,1H,1997.631743,Pass,Simple pass,,67,45,60.0,46.0,t
26583,81,364,1631,1H,2012.548235,Pass,Simple pass,,68,88,55.0,56.0,t
26589,63,364,36,1H,2029.086678,Pass,Simple pass,,5,32,28.0,12.0,t
26593,63,364,1292,1H,2037.661779,Pass,Simple pass,,37,22,28.0,11.0,t
26599,63,364,1586,1H,2051.069661,Pass,Simple pass,,32,28,40.0,8.0,t
26603,63,364,36,1H,2060.708679,Pass,Simple pass,,31,14,33.0,41.0,t
26607,63,364,1581,1H,2068.565583,Pass,Simple pass,,43,51,44.0,72.0,t
26611,63,364,1581,1H,2079.736033,Pass,High pass,,71,82,67.0,13.0,t
26621,63,364,1581,1H,2107.712968,Duel,Ground attacking duel,won,93,86,77.0,54.0,t
26628,81,364,178,1H,2145.500489,Others on the ball,Acceleration,counter_attack,36,75,57.0,69.0,t
26634,63,364,1261,1H,2160.515363,Duel,Ground defending duel,neutral,26,34,0.0,0.0,t
26643,63,364,711,1H,2284.581497,Pass,Simple pass,,26,79,33.0,91.0,t
26649,63,364,1581,1H,2336.634146,Free Kick,Free kick cross,high,71,93,87.0,66.0,t
26660,63,364,711,1H,2378.616877,Pass,Simple pass,,33,73,75.0,95.0,t
26664,63,364,1586,1H,2390.77555,Pass,Simple pass,,34,22,57.0,7.0,t
26671,63,364,1586,1H,2405.279958,Duel,Ground defending duel,neutral,60,27,67.0,25.0,t
26676,63,364,711,1H,2413.881683,Pass,Simple pass,,40,62,58.0,90.0,t
26684,63,364,711,1H,2439.40036,Pass,Simple pass,,46,72,63.0,76.0,t
26695,63,364,1261,1H,2487.566112,Duel,Air duel,won,51,58,59.0,59.0,t
26701,63,364,1617,1H,2499.760461,Pass,Cross,high,73,17,93.0,69.0,t
26706,81,364,1998,1H,2513.796145,Pass,Simple pass,,46,23,63.0,3.0,t
26713,63,364,1362,1H,2560.892894,Free Kick,Free Kick,,10,88,37.0,91.0,t
26718,81,364,1658,1H,2576.110049,Pass,Simple pass,,37,52,26.0,59.0,t
26723,63,364,711,1H,2587.458395,Pass,Simple pass,,29,85,66.0,83.0,t
26730,63,364,1292,1H,2598.224467,Pass,Simple pass,,36,28,51.0,8.0,t
26738,63,364,1368,1H,2631.650337,Pass,Simple pass,,28,96,36.0,83.0,t
26742,63,364,1261,1H,2639.606685,Pass,Simple pass,,51,88,59.0,91.0,t
26748,81,364,1630,1H,2646.431656,Others on the ball,Acceleration,,43,24,67.0,32.0,t
26753,81,364,1998,1H,2657.794087,Pass,Simple pass,,69,8,70.0,19.0,t
26760,63,364,1586,1H,2666.872734,Pass,Simple pass,,25,52,36.0,18.0,t
26767,81,364,1631,1H,2682.816064,Duel,Ground attacking duel,neutral,64,90,64.0,100.0,t
26772,81,364,22,1H,2690.975984,Pass,Simple pass,,69,51,69.0,69.0,t
26778,63,364,711,1H,2696.040178,Duel,Ground defending duel,won,28,48,31.0,42.0,t
26785,63,364,1586,1H,2704.994647,Pass,High pass,,22,47,38.0,92.0,t
26790,81,364,1630,1H,2715.982379,Pass,Simple pass,,68,11,72.0,6.0,t
26797,81,364,178,1H,2766.381083,Pass,Simple pass,,66,53,60.0,62.0,t
26802,81,364,107,1H,2778.203675,Pass,High pass,,71,85,63.0,33.0,t
26807,81,364,1630,1H,2788.671781,Pass,Simple pass,,63,27,70.0,21.0,t
26814,81,364,1669,1H,2814.440845,Pass,Simple pass,interception,68,11,54.0,18.0,t
26822,63,364,711,1H,2830.582994,Others on the ball,Clearance,interception,7,41,4.0,13.0,t
26828,81,364,1975,1H,2847.177879,Pass,Simple pass,,45,47,56.0,78.0,t
26833,63,364,36,2H,5.38904700000012,Duel,Air duel,won,25,7,37.0,5.0,t
26839,63,364,1581,2H,39.441937000000046,Free Kick,Corner,high,100,0,90.0,50.0,t
26848,81,364,1433,2H,63.84834600000022,Pass,Simple pass,,33,49,35.0,41.0,t
26854,63,364,1586,2H,87.42263899999989,Pass,High pass,,10,25,32.0,90.0,t
26862,63,364,1581,2H,115.57641400000011,Pass,Simple pass,,60,83,55.0,70.0,t
26866,63,364,1586,2H,126.50623499999983,Pass,Simple pass,,34,26,67.0,12.0,t
26875,63,364,51,2H,159.6577940000002,Pass,High pass,interception,20,94,36.0,83.0,t
26880,81,364,1998,2H,168.08190299999978,Pass,Simple pass,,68,8,64.0,20.0,t
26887,81,364,1658,2H,179.41195100000004,Duel,Ground attacking duel,won,68,20,19.0,3.0,t
26891,63,364,1292,2H,185.1458929999999,Pass,High pass,,31,50,43.0,9.0,t
26898,81,364,1998,2H,196.84006899999983,Duel,Ground attacking duel,won,4,8,24.0,7.0,t
26906,81,364,1630,2H,208.6866890000001,Pass,Simple pass,,32,19,33.0,6.0,t
26912,63,364,1586,2H,235.98298299999988,Pass,High pass,,28,18,30.0,90.0,t
26917,81,364,1658,2H,243.25395500000013,Pass,Simple pass,,63,43,65.0,18.0,t
26921,81,364,1998,2H,251.17616700000008,Duel,Ground attacking duel,won,87,8,96.0,14.0,t
26928,81,364,1433,2H,263.2443210000001,Pass,Simple pass,,60,36,73.0,6.0,t
26934,63,364,1368,2H,295.0291309999998,Pass,Simple pass,,38,93,25.0,80.0,t
26941,81,364,1630,2H,308.29451100000006,Pass,Simple pass,,65,18,61.0,9.0,t
26947,63,364,1292,2H,320.53306299999986,Duel,Ground loose ball duel,won,11,34,9.0,29.0,t
26954,81,364,1658,2H,331.9896480000002,Duel,Ground defending duel,neutral,17,15,61.0,73.0,t
26962,81,364,1998,2H,360.66058800000013,Pass,Simple pass,,33,11,47.0,32.0,t
26966,81,364,1669,2H,369.43328500000007,Pass,Simple pass,,53,10,44.0,19.0,t
26970,63,364,1584,2H,380.18460700000014,Duel,Ground defending duel,won,83,86,35.0,45.0,t
26985,81,364,1669,2H,428.4971230000001,Pass,Simple pass,,69,23,90.0,12.0,t
26994,81,364,107,2H,479.1210799999999,Pass,Simple pass,,90,14,71.0,48.0,t
27002,63,364,1581,2H,495.605955,Pass,High pass,counter_attack,65,71,99.0,81.0,t
27010,81,364,1631,2H,537.1246190000002,Pass,Simple pass,,34,92,44.0,64.0,t
27016,81,364,683,2H,561.3179700000001,Pass,Simple pass,,31,37,39.0,6.0,t
27023,63,364,1470,2H,576.1729570000001,Pass,Simple pass,,34,92,91.0,96.0,t
27027,63,364,1470,2H,583.4751540000002,Duel,Ground attacking duel,neutral,56,88,63.0,100.0,t
27033,81,364,1998,2H,609.2757060000004,Duel,Ground attacking duel,won,83,9,95.0,12.0,t
27047,81,364,1433,2H,705.998697,Pass,Simple pass,,33,87,17.0,54.0,t
27051,81,364,107,2H,718.1127859999997,Duel,Ground attacking duel,neutral,66,93,60.0,100.0,t
27056,81,364,1433,2H,728.0146020000002,Pass,Simple pass,,33,71,34.0,39.0,t
27066,63,364,1470,2H,782.0922829999998,Duel,Air duel,won,42,85,60.0,92.0,t
27070,81,364,683,2H,792.7297749999998,Pass,Simple pass,,13,53,28.0,50.0,t
27075,63,364,711,2H,803.257243,Pass,Simple pass,,63,91,64.0,77.0,t
27081,63,364,1292,2H,824.9136969999998,Pass,Simple pass,,32,25,39.0,11.0,t
27086,63,364,1617,2H,832.36856,Pass,Simple pass,,32,26,40.0,5.0,t
27090,63,364,1617,2H,838.9204630000003,Others on the ball,Acceleration,,44,30,66.0,30.0,t
27097,81,364,107,2H,874.4791670000003,Pass,Simple pass,,34,69,31.0,91.0,t
27104,81,364,178,2H,891.1466849999997,Pass,Simple pass,,34,92,33.0,93.0,t
27110,81,364,1433,2H,911.2432600000002,Pass,High pass,,45,58,65.0,15.0,t
27114,81,364,22,2H,919.9907009999997,Duel,Ground attacking duel,won,74,43,71.0,47.0,t
27120,63,364,1581,2H,984.324676,Pass,Simple pass,,51,50,28.0,43.0,t
27124,63,364,1586,2H,991.8128859999997,Pass,Simple pass,,30,19,37.0,22.0,t
27130,63,364,711,2H,999.5263759999998,Pass,Simple pass,,26,67,35.0,87.0,t
27136,81,364,1998,2H,1007.8600850000004,Pass,Simple pass,,35,15,34.0,9.0,t
27147,81,364,1669,2H,1057.986269,Duel,Ground loose ball duel,neutral,11,3,11.0,2.0,t
27158,63,364,1292,2H,1078.5520310000002,Pass,Simple pass,,83,19,88.0,62.0,t
27162,63,364,51,2H,1086.7329490000002,Pass,High pass,,68,55,79.0,10.0,t
27168,81,364,22,2H,1097.3211140000003,Pass,Simple pass,,37,66,34.0,65.0,t
27173,63,364,711,2H,1105.5511290000004,Others on the ball,Acceleration,,31,85,55.0,79.0,t
27181,63,364,1292,2H,1127.6092339999996,Pass,Simple pass,,35,21,45.0,45.0,t
27186,81,364,107,2H,1132.4092229999997,Pass,Simple pass,,48,51,53.0,60.0,t
27421,81,364,178,2H,1996.551339,Duel,Ground defending duel,lost,81,34,84.0,37.0,f
27435,81,364,22,2H,2031.518159,Duel,Ground attacking duel,lost,73,37,86.0,39.0,f
27443,81,364,178,2H,2095.860294,Shot,Shot,otr,90,25,0.0,0.0,f
27464,63,364,1292,2H,2166.3307590000004,Duel,Ground loose ball duel,lost,38,21,35.0,34.0,f
27475,81,364,1732,2H,2199.634467,Duel,Air duel,lost,11,8,68.0,25.0,f
27496,63,364,36,2H,2255.017333,Pass,Simple pass,dangerous_ball_lost,59,8,66.0,21.0,f
27515,63,364,51,2H,2338.616148,Duel,Air duel,lost,29,80,22.0,90.0,f
27527,63,364,1617,2H,2407.161645,Pass,Cross,high,66,15,100.0,100.0,f
27554,63,364,1362,2H,2503.187594,Save attempt,Reflexes,glb,100,100,12.0,57.0,f
27568,63,364,51,2H,2602.848975,Duel,Ground defending duel,lost,11,93,16.0,95.0,f
27584,63,364,1690,2H,2709.8716860000004,Duel,Ground loose ball duel,lost,22,11,30.0,19.0,f
27599,63,364,51,2H,2738.925703,Duel,Ground defending duel,lost,61,44,54.0,51.0,f
27616,81,364,1975,2H,2799.278643,Pass,Simple pass,,19,54,57.0,46.0,f
27628,81,364,826,2H,2819.792929,Duel,Ground loose ball duel,lost,23,11,90.0,37.0,f
27646,81,364,178,2H,2870.750966,Duel,Ground defending duel,lost,48,44,0.0,0.0,f
27190,81,364,1975,2H,1138.1535379999996,Pass,Simple pass,,36,41,51.0,29.0,t
27195,63,364,711,2H,1152.0098239999998,Duel,Ground defending duel,won,84,91,63.0,72.0,t
27200,63,364,1581,2H,1157.2148070000003,Duel,Ground attacking duel,neutral,88,90,43.0,52.0,t
27204,63,364,51,2H,1168.9207509999997,Pass,Simple pass,,67,62,69.0,88.0,t
27210,63,364,711,2H,1181.389843,Duel,Ground defending duel,won,53,65,57.0,50.0,t
27216,63,364,1617,2H,1194.5879059999995,Pass,Cross,Left,95,17,98.0,85.0,t
27227,81,364,1631,2H,1273.3418650000003,Others on the ball,Acceleration,,44,68,74.0,93.0,t
27231,81,364,826,2H,1284.1348310000003,Pass,Simple pass,,64,89,75.0,96.0,t
27236,81,364,826,2H,1294.647838,Pass,High pass,,61,95,8.0,75.0,t
27242,81,364,1631,2H,1316.5722589999996,Pass,Simple pass,,56,93,60.0,78.0,t
27246,81,364,940,2H,1330.7826969999996,Pass,Simple pass,,62,90,54.0,61.0,t
27251,63,364,711,2H,1346.779071,Pass,Simple pass,,34,76,51.0,91.0,t
27260,81,364,178,2H,1381.0183779999998,Duel,Ground attacking duel,won,49,84,53.0,90.0,t
27269,81,364,826,2H,1437.4250419999998,Pass,Simple pass,,64,63,63.0,8.0,t
27277,81,364,1433,2H,1476.1538899999996,Pass,Simple pass,,53,34,53.0,10.0,t
27282,63,364,1362,2H,1493.2461549999998,Pass,Hand pass,,13,51,24.0,31.0,t
27286,63,364,1586,2H,1502.8146020000004,Pass,Simple pass,,16,23,6.0,43.0,t
27290,63,364,1581,2H,1508.8400030000005,Duel,Ground attacking duel,won,55,63,54.0,64.0,t
27298,81,364,1998,2H,1536.1751619999995,Free Kick,Throw in,,34,0,31.0,35.0,t
27304,63,364,1581,2H,1545.7103960000004,Duel,Ground attacking duel,won,72,51,68.0,52.0,t
27315,81,364,107,2H,1630.8506100000004,Duel,Ground loose ball duel,won,15,30,28.0,27.0,t
27320,81,364,1998,2H,1663.974072,Free Kick,Throw in,,66,0,72.0,15.0,t
27328,63,364,51,2H,1673.2941380000002,Duel,Ground defending duel,neutral,25,86,0.0,100.0,t
27333,81,364,826,2H,1718.318953,Duel,Ground attacking duel,neutral,72,94,72.0,100.0,t
27339,81,364,1631,2H,1759.5774229999995,Duel,Ground loose ball duel,won,94,92,92.0,97.0,t
27345,81,364,826,2H,1768.6435739999995,Duel,Ground attacking duel,neutral,23,22,0.0,0.0,t
27352,63,364,1581,2H,1790.7993180000003,Pass,Simple pass,,50,52,44.0,50.0,t
27357,81,364,1998,2H,1808.052948,Duel,Air duel,neutral,67,12,68.0,0.0,t
27362,81,364,1998,2H,1822.659455,Pass,Simple pass,,75,6,64.0,13.0,t
27369,81,364,1732,2H,1834.4628380000004,Pass,Simple pass,,69,23,76.0,15.0,t
27373,81,364,1975,2H,1840.43496,Pass,Simple pass,,57,12,55.0,34.0,t
27377,81,364,22,2H,1849.341568,Pass,Simple pass,,75,14,71.0,20.0,t
27384,81,364,178,2H,1860.7473520000003,Pass,Simple pass,,71,18,77.0,7.0,t
27388,81,364,1732,2H,1868.350131,Duel,Ground attacking duel,won,68,20,68.0,16.0,t
27394,81,364,683,2H,1920.6591070000004,Pass,Launch,,10,55,61.0,73.0,t
27400,81,364,22,2H,1928.233126,Duel,Ground attacking duel,won,66,93,69.0,96.0,t
27407,81,364,1998,2H,1953.7375840000004,Duel,Air duel,won,65,13,69.0,24.0,t
27415,81,364,1998,2H,1986.685813,Pass,Simple pass,,98,8,85.0,12.0,t
27422,63,364,1581,2H,1996.599432,Duel,Ground attacking duel,won,19,66,16.0,63.0,t
27430,81,364,1631,2H,2019.497518,Pass,Simple pass,,34,89,31.0,65.0,t
27436,63,364,711,2H,2031.9402330000005,Duel,Ground defending duel,won,27,63,14.0,61.0,t
27448,81,364,826,2H,2126.5529290000004,Duel,Ground attacking duel,won,56,95,58.0,86.0,t
27455,63,364,711,2H,2147.396538,Pass,Simple pass,,30,82,30.0,68.0,t
27459,63,364,1586,2H,2158.537603,Pass,High pass,,14,42,38.0,6.0,t
27463,81,364,1433,2H,2165.99237,Duel,Ground loose ball duel,won,62,79,65.0,66.0,t
27468,81,364,22,2H,2174.984616,Duel,Ground attacking duel,won,77,71,91.0,63.0,t
27480,63,364,711,2H,2209.4016300000003,Free Kick,Free Kick,,23,73,33.0,88.0,t
27487,63,364,51,2H,2229.658402,Pass,Simple pass,,42,44,57.0,17.0,t
27491,63,364,711,2H,2239.865193,Pass,Simple pass,,31,69,31.0,70.0,t
27495,63,364,1690,2H,2253.4744680000003,Pass,Simple pass,,65,8,59.0,8.0,t
27500,81,364,1732,2H,2260.192961,Others on the ball,Acceleration,counter_attack,45,54,66.0,65.0,t
27505,63,364,1292,2H,2285.671461,Pass,Simple pass,,37,6,37.0,33.0,t
27510,63,364,1581,2H,2300.4791400000004,Duel,Ground attacking duel,won,94,86,90.0,82.0,t
27520,63,364,36,2H,2354.80479,Pass,Simple pass,interception,58,19,68.0,14.0,t
27526,63,364,1292,2H,2406.245291,Free Kick,Free Kick,,64,19,66.0,15.0,t
27534,63,364,711,2H,2431.6814830000003,Pass,Simple pass,,73,87,79.0,73.0,t
27541,63,364,36,2H,2480.924918,Pass,Simple pass,,66,6,74.0,5.0,t
27545,81,364,826,2H,2485.953198,Pass,Simple pass,,38,85,29.0,66.0,t
27549,81,364,826,2H,2494.681633,Pass,Smart pass,,42,89,68.0,95.0,t
27553,81,364,1732,2H,2501.393563,Shot,Shot,glb,88,43,0.0,0.0,t
27560,81,364,826,2H,2581.784736,Pass,Simple pass,,42,80,38.0,95.0,t
27564,81,364,1998,2H,2592.6401050000004,Duel,Air duel,won,38,10,42.0,20.0,t
27578,81,364,826,2H,2690.341708,Duel,Ground attacking duel,won,75,95,79.0,93.0,t
27585,81,364,826,2H,2710.770339,Duel,Ground loose ball duel,won,78,89,70.0,81.0,t
27592,63,364,1292,2H,2729.8181050000003,Free Kick,Free Kick,,62,18,76.0,7.0,t
27597,81,364,940,2H,2735.5715120000004,Pass,Simple pass,,28,75,39.0,56.0,t
27605,81,364,1631,2H,2761.512469,Duel,Ground attacking duel,won,26,95,23.0,93.0,t
27612,63,364,1292,2H,2783.652494,Duel,Ground defending duel,neutral,79,5,73.0,0.0,t
27619,63,364,711,2H,2810.703796,Duel,Ground attacking duel,won,55,74,54.0,67.0,t
27627,81,364,826,2H,2817.816331,Duel,Ground attacking duel,neutral,80,44,23.0,11.0,t
27632,63,364,1292,2H,2836.53294,Pass,Simple pass,,54,34,57.0,71.0,t
27636,63,364,1586,2H,2851.3277390000003,Pass,Simple pass,,53,82,67.0,65.0,t
27640,63,364,1292,2H,2862.04777,Pass,Simple pass,,75,30,80.0,56.0,t
25896,63,364,1261,1H,2.203061000000048,Pass,Simple pass,,50,51,32.0,42.0,t
25900,63,364,1581,1H,8.188278999999966,Pass,Simple pass,,45,83,39.0,71.0,t
25904,63,364,36,1H,17.590618999999947,Pass,Simple pass,,77,7,69.0,20.0,t
25912,63,364,36,1H,45.005008999999966,Free Kick,Throw in,,63,0,80.0,16.0,t
25918,81,364,1630,1H,58.300814999999936,Duel,Ground attacking duel,won,43,28,45.0,27.0,t
25926,63,364,711,1H,75.64227500000003,Duel,Air duel,won,30,79,30.0,77.0,t
25934,81,364,107,1H,88.34333300000003,Pass,Simple pass,,53,48,64.0,35.0,t
25943,81,364,1658,1H,104.831098,Duel,Ground loose ball duel,won,61,29,67.0,32.0,t
25947,81,364,178,1H,109.64717499999996,Pass,Simple pass,,62,67,59.0,79.0,t
25954,81,364,1658,1H,134.857396,Duel,Air duel,won,44,11,54.0,19.0,t
25959,81,364,22,1H,141.86483299999998,Pass,Simple pass,,70,39,68.0,61.0,t
25963,81,364,1658,1H,153.93382199999996,Pass,Simple pass,,59,32,62.0,13.0,t
25969,63,364,711,1H,177.00628800000004,Free Kick,Throw in,,23,100,37.0,89.0,t
25977,81,364,1669,1H,183.630844,Pass,Simple pass,,66,22,68.0,39.0,t
25983,81,364,1975,1H,198.44729500000005,Pass,Simple pass,,62,27,61.0,48.0,t
25989,81,364,1433,1H,210.977531,Pass,Simple pass,,15,88,10.0,67.0,t
25994,81,364,22,1H,227.795404,Duel,Ground attacking duel,won,74,18,88.0,23.0,t
26003,81,364,1658,1H,260.910484,Duel,Ground loose ball duel,won,33,37,29.0,52.0,t
26010,81,364,683,1H,275.588496,Pass,Hand pass,interception,12,47,31.0,54.0,t
26015,63,364,1368,1H,295.10818800000004,Pass,Simple pass,,37,91,18.0,90.0,t
26020,81,364,1998,1H,303.87678700000004,Pass,Simple pass,,52,4,67.0,34.0,t
26029,63,364,1586,1H,331.07206699999995,Pass,High pass,,26,16,34.0,95.0,t
26038,81,364,1975,1H,342.350411,Pass,Simple pass,,55,46,54.0,54.0,t
26042,81,364,1998,1H,350.53848200000004,Pass,Simple pass,,59,3,74.0,12.0,t
26048,81,364,1998,1H,357.630184,Duel,Ground attacking duel,won,75,16,69.0,15.0,t
26054,81,364,1658,1H,370.848531,Pass,Simple pass,,64,6,72.0,10.0,t
25919,63,364,711,1H,58.98987199999999,Duel,Ground defending duel,lost,57,72,55.0,73.0,f
25928,63,364,1292,1H,76.72781099999997,Pass,Launch,,30,77,59.0,86.0,f
25942,63,364,1581,1H,104.75455599999998,Duel,Ground loose ball duel,lost,39,71,33.0,68.0,f
25965,81,364,1669,1H,159.290481,Duel,Ground attacking duel,lost,18,4,74.0,5.0,f
25975,63,364,1581,1H,181.03974300000004,Pass,Simple pass,,43,82,36.0,76.0,f
25988,63,364,36,1H,207.576784,Pass,Simple pass,,41,13,85.0,12.0,f
26009,63,364,1470,1H,271.96998599999995,Pass,Smart pass,through,73,88,88.0,53.0,f
26030,63,364,1368,1H,334.26907500000004,Pass,Head pass,,34,95,54.0,69.0,f
26037,63,364,1261,1H,340.51817700000004,Duel,Ground attacking duel,lost,46,64,45.0,54.0,f
26052,63,364,1368,1H,365.921851,Pass,Launch,interception,25,90,41.0,92.0,f
26071,63,364,1292,1H,447.173473,Pass,Head pass,,48,14,62.0,11.0,f
26087,63,364,1617,1H,506.2922920000001,Pass,Smart pass,,40,22,66.0,7.0,f
26109,81,364,1631,1H,584.483095,Duel,Ground defending duel,lost,8,89,9.0,89.0,f
26122,63,364,711,1H,620.051596,Duel,Ground attacking duel,lost,37,86,28.0,81.0,f
26135,63,364,1470,1H,649.9014950000001,Pass,High pass,,53,91,70.0,39.0,f
26149,81,364,1630,1H,690.848231,Duel,Ground attacking duel,lost,70,41,57.0,40.0,f
26168,63,364,1470,1H,736.1142030000002,Duel,Ground defending duel,lost,47,55,43.0,58.0,f
26194,63,364,1470,1H,806.425892,Pass,High pass,counter_attack,65,88,88.0,74.0,f
26206,81,364,683,1H,899.8674149999998,Save attempt,Reflexes,gl,0,0,9.0,33.0,f
26222,63,364,1292,1H,1006.253343,Shot,Shot,blocked,78,47,100.0,100.0,f
26234,81,364,1658,1H,1044.184503,Duel,Ground defending duel,lost,27,34,25.0,42.0,f
26246,63,364,1581,1H,1081.107371,Shot,Shot,blocked,77,68,100.0,100.0,f
26261,63,364,1581,1H,1133.709607,Duel,Ground attacking duel,lost,93,98,73.0,96.0,f
26275,81,364,22,1H,1158.2808,Duel,Air duel,lost,55,48,42.0,34.0,f
26292,63,364,1368,1H,1242.089123,Duel,Ground defending duel,lost,89,97,60.0,93.0,f
26304,63,364,1368,1H,1272.719785,Pass,Simple pass,interception,28,80,34.0,63.0,f
26318,81,364,1433,1H,1315.649127,Duel,Air duel,lost,91,58,100.0,0.0,f
26339,81,364,1433,1H,1391.70837,Pass,High pass,,23,89,43.0,69.0,f
26372,81,364,1631,1H,1470.527213,Duel,Ground defending duel,lost,16,79,20.0,77.0,f
26380,63,364,1617,1H,1498.918126,Pass,Cross,high,93,11,100.0,74.0,f
26411,81,364,1658,1H,1574.220761,Pass,Cross,high,74,76,89.0,28.0,f
26418,81,364,1630,1H,1590.202299,Pass,High pass,,61,50,74.0,8.0,f
26437,81,364,1433,1H,1640.169672,Others on the ball,Clearance,,34,32,39.0,0.0,f
26465,81,364,178,1H,1701.618317,Duel,Ground loose ball duel,lost,70,77,70.0,93.0,f
26486,81,364,1975,1H,1749.509431,Duel,Ground defending duel,lost,37,7,8.0,26.0,f
26495,63,364,36,1H,1775.143337,Pass,Simple pass,,22,10,66.0,22.0,f
26519,63,364,1617,1H,1838.97208,Pass,Smart pass,through,64,35,88.0,49.0,f
26557,81,364,22,1H,1926.198064,Duel,Ground defending duel,lost,80,70,76.0,73.0,f
